XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
706916.419,3180867.599,134345,134291,67173,14.94330417
706916.419,3180867.599,134345,134429,67215,3.049954082
706916.419,3180867.599,134345,134551,67277,32.28206138
706916.972,3176709.13,90752,90620,45376,16.23367607
706916.972,3176709.13,90752,90593,45377,15.31523188
706916.972,3176709.13,90752,91239,45620,78.83824018
706916.972,3176709.13,90752,92022,46011,148.4655047
706917.4948,3181291.548,135874,135793,67937,77.01731164
706917.4948,3181291.548,135874,135839,67938,43.68002821
706917.4948,3181291.548,135874,135887,67944,23.558817
706917.6236,3177970.293,106520,106428,53260,13.47980233
706917.6236,3177970.293,106520,106009,53261,73.81803997
706917.6236,3177970.293,106520,106720,53360,26.15491029
706917.8879,3176088.993,83959,83669,41980,76.2436679
706917.8879,3176088.993,83959,81948,41981,156.3723864
706917.8879,3176088.993,83959,84164,42082,19.09567922
706918.222,3180870.059,134429,134345,67215,3.049954082
706918.222,3180870.059,134429,134315,67216,16.9877831
706918.222,3180870.059,134429,134525,67263,12.85696359
706918.5641,3180770.632,133792,133756,66896,14.99340722
706918.5641,3180770.632,133792,133870,66935,12.5239674
706918.5641,3180770.632,133792,133924,66963,33.86492972
706918.597,3174771.55,71169,70978,35585,54.46895943
706918.597,3174771.55,71169,71190,35595,16.14371696
706918.597,3174771.55,71169,71284,35643,147.2383003
706918.7084,3170652.334,59346,59310,29673,9.622510153
706918.7084,3170652.334,59346,59822,29911,195.9357453
706918.7084,3170652.334,59346,60058,30030,224.475564
706920.8483,3180903.686,134656,134602,67328,13.79746268
706920.8483,3180903.686,134656,134700,67350,12.1515763
706920.8483,3180903.686,134656,134763,67382,30.63887193
706920.9685,3176694.346,90593,90478,45297,15.01432089
706920.9685,3176694.346,90593,88536,45298,179.2638641
706920.9685,3176694.346,90593,90752,45377,15.31523188
706920.9685,3176694.346,90593,91101,45551,61.35123311
706921.6907,3176534.262,89001,88999,44501,26.43391561
706922.3744,3180740.999,133567,133355,66784,25.51393868
706922.3744,3180740.999,133567,133390,66785,26.7046888
706922.3744,3180740.999,133567,133875,66938,50.96909028
706925.8251,3180880.427,134525,134429,67263,12.85696359
706925.8251,3180880.427,134525,134583,67292,15.90691218
706925.8251,3180880.427,134525,134551,67318,48.33001718
706925.9273,3180780.763,133870,133792,66935,12.5239674
706925.9273,3180780.763,133870,133946,66973,16.93829404
706925.9273,3180780.763,133870,133976,66989,33.78081362
706925.9337,3180826.538,134155,134111,67078,14.99581723
706925.9337,3180826.538,134155,134271,67136,31.85232243
706925.9337,3180826.538,134155,134315,67158,45.91071775
706926.1103,3180963.812,134915,134833,67458,20.83949165
706926.1103,3180963.812,134915,134728,67459,73.52560847
706926.1103,3180963.812,134915,135127,67564,80.82928524
706926.3365,3179767.181,122456,121909,61228,88.15557033
706926.3365,3179767.181,122456,122363,61229,23.46620826
706926.3365,3179767.181,122456,122696,61348,30.48024283
706927.0245,3177618.349,102544,102398,51272,36.78998125
706927.0245,3177618.349,102544,102895,51449,37.04709525
706927.0245,3177618.349,102544,103397,51699,96.83729023
706927.8384,3181341.72,135925,135887,67963,46.64546697
706927.8384,3181341.72,135925,135882,67964,65.29900027
706927.8384,3181341.72,135925,135950,67975,35.42597402
706928.6043,3180935.664,134799,134700,67400,30.44621891
706928.6043,3180935.664,134799,134763,67401,11.79261695
706928.6043,3180935.664,134799,134833,67418,18.93428868
706928.9986,3180638.868,132629,132431,66315,25.56726953
706928.9986,3180638.868,132629,132310,66316,52.53556671
706928.9986,3180638.868,132629,132915,66459,49.1343946
706929.3557,3181062.039,135251,134571,67626,212.9321451
706929.3557,3181062.039,135251,135127,67627,56.53688324
706929.3557,3181062.039,135251,135407,67704,54.86809026
706930.1278,3175636.947,78560,78400,39280,93.01638779
706930.1278,3175636.947,78560,77245,39281,100.8161883
706930.1278,3175636.947,78560,78584,39292,19.90632733
706930.1675,3180512.183,131324,131121,65662,29.40074201
706930.1675,3180512.183,131324,131037,65663,55.75416486
706930.1675,3180512.183,131324,131201,65738,78.99152324
706932.0142,3180895.581,134602,134583,67301,3.969989119
706932.0142,3180895.581,134602,134656,67328,13.79746268
706932.0142,3180895.581,134602,134723,67362,30.86628866
706932.3241,3180860.587,134315,134155,67158,45.91071775
706932.3241,3180860.587,134315,134289,67159,9.479206802
706932.3241,3180860.587,134315,134429,67216,16.9877831
706932.4087,3176280.821,85956,85578,42978,108.66103
706932.4087,3176280.821,85956,84580,42979,133.954403
706933.6464,3177990.966,106720,106520,53360,26.15491029
706933.6464,3177990.966,106720,106251,53361,73.66936398
706933.6464,3177990.966,106720,108082,54042,189.3087873
706934.3844,3174774.924,71190,71169,35595,16.14371696
706934.3844,3174774.924,71190,71248,35624,182.8162394
706934.3844,3174774.924,71190,71876,35938,109.6126903
706935.2312,3180893.255,134583,134525,67292,15.90691218
706935.2312,3180893.255,134583,134550,67293,11.5413348
706935.2312,3180893.255,134583,134602,67301,3.969989119
706935.8846,3180794.465,133946,133870,66973,16.93829404
706935.8846,3180794.465,133946,133875,66974,20.88889718
706935.8846,3180794.465,133946,134056,67029,33.66144642
706936.6193,3179792.863,122696,122456,61348,30.48024283
706936.6193,3179792.863,122696,122714,61357,7.428423134
706936.6193,3179792.863,122696,125844,62922,270.366791
706936.7367,3177300.568,98573,98574,49287,96.73065313
706936.7367,3177300.568,98573,97252,49288,161.1817846
706936.7367,3177300.568,98573,98955,49478,36.6409705
706937.7874,3184527.341,139396,139194,69698,427.7882521
706937.7874,3184527.341,139396,139416,69709,136.4923624
706937.7874,3184527.341,139396,139428,69714,154.5422305
706937.9458,3180817.561,134111,134017,67056,13.60719423
706937.9458,3180817.561,134111,134155,67078,14.99581723
706937.9458,3180817.561,134111,134227,67114,32.66030696
706937.9485,3176446.626,87638,86482,43819,421.2008951
706938.2613,3180928.896,134763,134656,67382,30.63887193
706938.2613,3180928.896,134763,134723,67383,14.05245735
706938.2613,3180928.896,134763,134799,67401,11.79261695
706940.1959,3180855.306,134289,134271,67145,5.288927504
706940.1959,3180855.306,134289,134315,67159,9.479206802
706940.1959,3180855.306,134289,134394,67197,17.1486303
706940.6743,3177132.304,96297,95855,48149,56.84981097
706942.696,3175536.917,77245,77246,38623,76.53260673
706942.696,3175536.917,77245,77247,38624,16.78984078
706942.696,3175536.917,77245,78560,39281,100.8161883
706943.2151,3181525.24,136136,136135,68068,45.15173404
706943.2151,3181525.24,136136,136158,68079,46.13750225
706943.2151,3181525.24,136136,136165,68084,125.5327237
706943.2773,3177882.403,105475,104925,52738,55.27891191
706943.2773,3177882.403,105475,106009,53005,53.59030185
706943.2773,3177882.403,105475,106040,53021,74.13214469
706943.8601,3179794.521,122714,122696,61357,7.428423134
706943.8601,3179794.521,122714,122699,61358,8.164025975
706944.1843,3180725.589,133390,133256,66695,22.48030272
706944.1843,3180725.589,133390,133567,66785,26.7046888
706944.1843,3180725.589,133390,133781,66891,51.99921115
706944.5756,3180886.481,134550,134516,67275,14.20951652
706944.5756,3180886.481,134550,134583,67293,11.5413348
706944.5756,3180886.481,134550,134723,67363,46.13137321
706944.5867,3180852.357,134271,134155,67136,31.85232243
706944.5867,3180852.357,134271,134227,67137,15.93389109
706944.5867,3180852.357,134271,134289,67145,5.288927504
706944.7905,3175520.258,77247,77245,38624,16.78984078
706944.9109,3178436.059,111871,111419,55936,67.34172235
706944.9109,3178436.059,111871,113205,56604,240.7712352
706944.9109,3178436.059,111871,113429,56715,212.2321932
706945.0299,3179755.119,122363,121819,61182,90.44657763
706945.0299,3179755.119,122363,122407,61204,15.62514366
706945.0299,3179755.119,122363,122456,61229,23.46620826
706945.6892,3176948.505,93646,93088,46823,57.2341428
706945.6892,3176948.505,93646,93267,46824,57.95900028
706945.6892,3176948.505,93646,94218,47109,57.00410095
706946.765,3176874.745,92627,91723,46314,87.6799103
706946.765,3176874.745,92627,92557,46315,12.77098541
706946.765,3176874.745,92627,93088,46545,44.95118776
706947.8316,3176516.467,88520,86875,44260,139.8111514
706947.8316,3176516.467,88520,88536,44268,12.76120758
706947.8316,3176516.467,88520,90478,45239,173.3909876
706948.6875,3181370.361,135950,135925,67975,35.42597402
706948.6875,3181370.361,135950,135918,67976,65.6348221
706948.6875,3181370.361,135950,135984,67992,48.10585204
706948.8213,3181109.159,135426,135056,67713,132.9930881
706948.8213,3181109.159,135426,135683,67843,135.6195391
706948.8213,3181109.159,135426,135734,67867,128.7184006
706948.8392,3180809.407,134017,133967,67009,19.33589643
706948.8392,3180809.407,134017,134111,67056,13.60719423
706948.8392,3180809.407,134017,134206,67103,33.29741306
706949.7685,3180920.83,134723,134602,67362,30.86628866
706949.7685,3180920.83,134723,134550,67363,46.13137321
706949.7685,3180920.83,134723,134763,67383,14.05245735
706949.8791,3175639.426,78584,78560,39292,19.90632733
706949.8791,3175639.426,78584,78586,39293,117.3070789
706949.9901,3180869.382,134394,134289,67197,17.1486303
706949.9901,3180869.382,134394,134396,67198,49.31605967
706949.9901,3180869.382,134394,134516,67258,10.66417323
706951.9074,3179793.146,122699,122555,61350,18.71579114
706951.9074,3179793.146,122699,122714,61358,8.164025975
706951.9074,3179793.146,122699,125757,62879,264.4853879
706952.6489,3180782.003,133875,133567,66938,50.96909028
706952.6489,3180782.003,133875,133887,66944,2.213060812
706952.6489,3180782.003,133875,133946,66974,20.88889718
706952.7473,3181265.757,135839,135734,67920,91.82018205
706952.7473,3181265.757,135839,135874,67938,43.68002821
706952.7473,3181265.757,135839,135882,67941,47.34173593
706953.5243,3175936.735,81948,81732,40974,79.97185518
706953.5243,3175936.735,81948,81952,40976,2.997092849
706953.5243,3175936.735,81948,83959,41981,156.3723864
706953.6496,3170952.002,60486,60058,30243,208.6540941
706953.6496,3170952.002,60486,60363,30244,39.63045656
706953.6496,3170952.002,60486,60950,30475,156.5062752
706953.9558,3180783.789,133887,133875,66944,2.213060812
706953.9558,3180783.789,133887,133781,66945,25.1696433
706953.9558,3180783.789,133887,133967,66984,17.4572707
706954.8417,3180585.703,132254,132251,66127,76.20869436
706954.8417,3180585.703,132254,132310,66155,27.20425154
706954.8417,3180585.703,132254,132431,66217,52.4186658
706955.6186,3177718.124,103715,103099,51858,66.02454593
706955.6186,3177718.124,103715,103649,51859,7.327688687
706955.6186,3177718.124,103715,104014,52008,49.2306667
706955.6705,3176339.847,86477,84627,43239,616.5181039
706955.6705,3176339.847,86477,86335,43240,26.1810703
706955.6705,3176339.847,86477,86607,43304,31.48236769
706956.0728,3177595.773,102398,102182,51199,37.10545277
706956.0728,3177595.773,102398,102544,51272,36.78998125
706956.0728,3177595.773,102398,103201,51601,97.33101028
706956.0781,3180878.138,134516,134394,67258,10.66417323
706956.0781,3180878.138,134516,134530,67265,4.704229153
706956.0781,3180878.138,134516,134550,67275,14.20951652
706956.4449,3175937.408,81952,81948,40976,2.997092849
706956.4449,3175937.408,81952,81212,40977,65.51826879
706956.4449,3175937.408,81952,82072,41036,54.43454667
706956.7876,3176866.83,92557,92022,46279,63.30461657
706956.7876,3176866.83,92557,92627,46315,12.77098541
706956.7876,3176866.83,92557,93267,46634,58.51375984
706956.9523,3180454.978,131038,131037,65519,29.28554222
706956.9523,3180454.978,131038,131121,65561,56.18626955
706957.8184,3180843.48,134227,134111,67114,32.66030696
706957.8184,3180843.48,134227,134206,67115,11.9943226
706957.8184,3180843.48,134227,134271,67137,15.93389109
706958.055,3176743.219,91101,90593,45551,61.35123311
706958.055,3176743.219,91101,90788,45552,49.05990149
706958.055,3176743.219,91101,91375,45688,41.29488412
706958.6464,3177329.936,98955,98573,49478,36.6409705
706958.6464,3177329.936,98955,99327,49664,34.39504743
706958.6464,3177329.936,98955,99518,49760,59.37277189
706958.7648,3180882,134530,134516,67265,4.704229153
706958.7648,3180882,134530,134396,67266,34.21377544
706958.7648,3180882,134530,134588,67294,14.39863076
706959.0402,3179761.322,122407,122363,61204,15.62514366
706959.0402,3179761.322,122407,122236,61219,199.8722245
706959.0402,3179761.322,122407,122555,61278,19.48911773
706959.3726,3167931.606,49827,49465,24914,104.458275
706959.3726,3167931.606,49827,49465,24915,748.7378752
706959.3726,3167931.606,49827,52655,26328,917.1773008
706959.8775,3174747.018,70978,70977,35489,294.0817533
706959.8775,3174747.018,70978,71136,35569,191.1538587
706959.8775,3174747.018,70978,71169,35585,54.46895943
706960.21,3176519.57,88536,88520,44268,12.76120758
706960.21,3176519.57,88536,87117,44269,122.9695285
706960.21,3176519.57,88536,88680,44340,49.57016552
706960.21,3176519.57,88536,90593,45298,179.2638641
706961.4637,3177713.705,103649,103397,51825,30.66196154
706961.4637,3177713.705,103649,103715,51859,7.327688687
706961.4637,3177713.705,103649,104345,52173,84.10936348
706961.6702,3176150.102,84580,84526,42290,56.56336107
706961.6702,3176150.102,84580,84720,42360,66.23782757
706961.6702,3176150.102,84580,85956,42979,133.954403
706962.0432,3173497.928,66966,66965,33483,124.6425792
706962.0432,3173497.928,66966,67064,33533,470.2207636
706962.0432,3173497.928,66966,67211,33606,160.8645267
706962.5408,3180712.612,133256,133142,66628,25.29922416
706962.5408,3180712.612,133256,133390,66695,22.48030272
706962.5408,3180712.612,133256,133781,66892,76.71559464
706962.542,3181105.733,135407,135251,67704,54.86809026
706962.542,3181105.733,135407,135368,67705,20.39948327
706962.542,3181105.733,135407,135619,67810,74.70284953
706963.5162,3179779.428,122555,122407,61278,19.48911773
706963.5162,3179779.428,122555,122414,61279,198.5330427
706963.5162,3179779.428,122555,122699,61350,18.71579114
706964.3272,3180797.831,133967,133887,66984,17.4572707
706964.3272,3180797.831,133967,133997,66999,8.799365368
706964.3272,3180797.831,133967,134017,67009,19.33589643
706966.7379,3177815.094,104646,104014,52323,84.05803522
706966.7379,3177815.094,104646,104345,52324,57.0017307
706966.7379,3177815.094,104646,105196,52598,57.01904597
706966.7797,3175523.343,78586,78584,39293,117.3070789
706966.987,3180893.82,134588,134530,67294,14.39863076
706966.987,3180893.82,134588,134494,67295,34.43576202
706966.987,3180893.82,134588,134674,67337,14.0391511
706967.7769,3180836.795,134206,134017,67103,33.29741306
706967.7769,3180836.795,134206,134147,67104,20.3812466
706967.7769,3180836.795,134206,134227,67115,11.9943226
706969.0127,3156411.311,5216,4856,2608,299.656653
706969.0127,3156411.311,5216,5218,2609,123.4007663
706969.0127,3156411.311,5216,5396,2699,224.8675702
706969.5559,3180804.909,133997,133967,66999,8.799365368
706969.5559,3180804.909,133997,134000,67000,74.80188668
706969.5559,3180804.909,133997,134147,67074,25.50507891
706970.0166,3181060.169,135238,135237,67619,14.68184482
706970.0166,3181060.169,135238,135326,67663,31.2920903
706970.0166,3181060.169,135238,135368,67684,44.90669726
706971.1338,3180607.489,132310,132254,66155,27.20425154
706971.1338,3180607.489,132310,132268,66156,7.851427856
706971.1338,3180607.489,132310,132629,66316,52.53556671
706971.3903,3175873.617,81212,81211,40606,82.53704594
706971.3903,3175873.617,81212,81388,40694,80.77103812
706971.3903,3175873.617,81212,81952,40977,65.51826879
706971.4545,3173373.641,66965,66966,33483,124.6425792
706973.8124,3180768.322,133781,133390,66891,51.99921115
706973.8124,3180768.322,133781,133256,66892,76.71559464
706973.8124,3180768.322,133781,133887,66945,25.1696433
706974.5248,3180478.405,131037,131038,65519,29.28554222
706974.5248,3180478.405,131037,131201,65601,24.90615759
706974.5248,3180478.405,131037,131324,65663,55.75416486
706974.7646,3181028.358,135127,134915,67564,80.82928524
706974.7646,3181028.358,135127,135108,67565,19.34045033
706974.7646,3181028.358,135127,135251,67627,56.53688324
706974.9993,3180905.348,134674,134588,67337,14.0391511
706974.9993,3180905.348,134674,134544,67338,34.65193411
706974.9993,3180905.348,134674,134728,67364,19.00562498
706975.8687,3177924.944,106009,105475,53005,53.59030185
706975.8687,3177924.944,106009,106251,53126,27.01475206
706975.8687,3177924.944,106009,106520,53261,73.81803997
706976.9946,3181409.257,135984,135950,67992,48.10585204
706976.9946,3181409.257,135984,135985,67993,62.80196963
706976.9946,3181409.257,135984,136046,68023,51.90123536
706977.4317,3180602.801,132268,132196,66134,15.80537367
706977.4317,3180602.801,132268,132310,66156,7.851427856
706977.4317,3180602.801,132268,132649,66325,46.92629389
706977.814,3170920.591,60363,60079,30182,101.920466
706977.814,3170920.591,60363,60486,30244,39.63045656
706977.814,3170920.591,60363,60528,30264,77.49074991
706978.0542,3177526.475,101592,101254,50796,48.02540405
706978.0542,3177526.475,101592,102016,51008,41.22293201
706978.0542,3177526.475,101592,102486,51243,133.023408
706978.1339,3176379.979,86875,86043,43438,293.5876324
706978.1339,3176379.979,86875,86698,43439,18.33644513
706978.1339,3176379.979,86875,88520,44260,139.8111514
706978.614,3181093.17,135368,135238,67684,44.90669726
706978.614,3181093.17,135368,135326,67685,13.24736465
706978.614,3181093.17,135368,135407,67705,20.39948327
706979.2098,3177357.508,99327,98955,49664,34.39504743
706979.2098,3177357.508,99327,98742,49665,64.2648678
706979.2098,3177357.508,99327,100101,50051,66.63260967
706979.7422,3176994.22,94218,93646,47109,57.00410095
706979.7422,3176994.22,94218,93777,47110,58.24758321
706979.7422,3176994.22,94218,94448,47224,19.05691123
706980.103,3176332.964,86335,85241,43168,386.6451209
706980.103,3176332.964,86335,86166,43169,29.0957156
706980.103,3176332.964,86335,86477,43240,26.1810703
706980.1657,3192420.939,149913,149896,74957,109.1003221
706980.1657,3192420.939,149913,149939,74970,380.3309525
706980.1657,3192420.939,149913,149942,74971,464.4642027
706980.9639,3180536.634,131552,131371,65776,29.79379777
706980.9639,3180536.634,131552,132024,66012,50.95581197
706980.9639,3180536.634,131552,132196,66098,77.28604812
706980.9729,3181303.764,135882,135839,67941,47.34173593
706980.9729,3181303.764,135882,135918,67959,35.22412039
706980.9729,3181303.764,135882,135925,67964,65.29900027
706981.149,3192311.843,149896,149868,74948,32.17907938
706981.149,3192311.843,149896,149889,74949,491.6253623
706981.149,3192311.843,149896,149894,74950,407.0811239
706981.149,3192311.843,149896,149913,74957,109.1003221
706981.6375,3181051.196,135237,135238,67619,14.68184482
706981.6375,3181051.196,135237,135274,67637,44.64530081
706981.6375,3181051.196,135237,135295,67648,31.17181771
706981.7923,3192279.67,149868,149738,74934,397.3817823
706981.7923,3192279.67,149868,149869,74937,347.9954649
706981.7923,3192279.67,149868,149875,74938,579.7089984
706981.7923,3192279.67,149868,149896,74948,32.17907938
706982.6625,3176362.211,86698,85908,43349,288.7680494
706982.6625,3176362.211,86698,86607,43350,11.21683488
706982.6625,3176362.211,86698,86724,43362,11.5100379
706982.6625,3176362.211,86698,86875,43439,18.33644513
706982.9807,3191706.73,149737,149738,74869,175.670327
706983.0213,3176776.112,91375,91101,45688,41.29488412
706983.0213,3176776.112,91375,90572,45689,138.4799112
706983.0213,3176776.112,91375,91753,45877,38.4031296
706983.2029,3180698.013,133142,132909,66571,52.46073248
706983.2029,3180698.013,133142,133256,66628,25.29922416
706983.2029,3180698.013,133142,133341,66671,27.52082545
706983.9226,3191882.39,149738,149737,74869,175.670327
706983.9226,3191882.39,149738,149775,74889,369.5933043
706983.9226,3191882.39,149738,149868,74934,397.3817823
706984.6975,3180825.433,134147,133997,67074,25.50507891
706984.6975,3180825.433,134147,134000,67075,48.72126547
706984.6975,3180825.433,134147,134206,67104,20.3812466
706984.6975,3180825.433,134147,134253,67127,27.58851986
706985.0176,3176351.244,86607,86477,43304,31.48236769
706985.0176,3176351.244,86607,86166,43305,43.84988854
706985.0176,3176351.244,86607,86637,43319,12.03781114
706985.0176,3176351.244,86607,86698,43350,11.21683488
706985.369,3177573.001,102182,102016,51091,22.12217194
706985.369,3177573.001,102182,102398,51199,37.10545277
706985.369,3177573.001,102182,102975,51488,97.81956221
706985.8509,3180920.951,134728,134674,67364,19.00562498
706985.8509,3180920.951,134728,134640,67365,34.93873777
706985.8509,3180920.951,134728,134915,67459,73.52560847
706985.9237,3177695.215,103397,102544,51699,96.83729023
706985.9237,3177695.215,103397,103233,51700,28.7236661
706985.9237,3177695.215,103397,103649,51825,30.66196154
706986.0399,3176399.343,87117,86724,43559,34.8698156
706986.0399,3176399.343,87117,86921,43560,21.9344045
706986.0399,3176399.343,87117,88536,44269,122.9695285
706986.6334,3180862.152,134396,134394,67198,49.31605967
706986.6334,3180862.152,134396,134494,67247,14.05068048
706986.6334,3180862.152,134396,134530,67266,34.21377544
706986.8532,3173656.867,67211,66966,33606,160.8645267
706986.8532,3173656.867,67211,67308,33655,473.3806788
706986.8532,3173656.867,67211,67445,33723,167.4542787
706986.8601,3177099.156,95855,95148,47928,57.80404546
706986.8601,3177099.156,95855,96297,48149,56.84981097
706986.8601,3177099.156,95855,96360,48180,48.75176012
706987.7844,3181525.468,136135,136136,68068,45.15173404
706987.7844,3181525.468,136135,135977,68069,155.4473928
706987.7844,3181525.468,136135,136104,68070,67.06633504
706987.7844,3181525.468,136135,136158,68080,6.350676136
706988.0329,3181531.814,136158,136136,68079,46.13750225
706988.0329,3181531.814,136158,136135,68080,6.350676136
706988.0329,3181531.814,136158,136124,68081,72.82762647
706989.048,3181085.008,135326,135238,67663,31.2920903
706989.048,3181085.008,135326,135295,67664,16.47982134
706989.048,3181085.008,135326,135368,67685,13.24736465
706989.4724,3180498.327,131201,131037,65601,24.90615759
706989.4724,3180498.327,131201,131307,65654,13.6422777
706989.4724,3180498.327,131201,131324,65738,78.99152324
706990.107,3180593.359,132196,131552,66098,77.28604812
706990.107,3180593.359,132196,132086,66099,18.72102662
706990.107,3180593.359,132196,132268,66134,15.80537367
706990.3003,3181016.838,135108,135010,67554,53.05477758
706990.3003,3181016.838,135108,135127,67565,19.34045033
706990.3003,3181016.838,135108,135155,67578,25.77185826
706991.2603,3177009.402,94448,94218,47224,19.05691123
706991.2603,3177009.402,94448,95148,47574,66.71557071
706991.2603,3177009.402,94448,96204,48103,227.1122916
706991.8124,3178315.664,110635,109249,55318,154.6860539
706991.8124,3178315.664,110635,110413,55319,40.29584522
706991.8124,3178315.664,110635,111419,55711,110.2048893
706991.9559,3176913.596,93267,92557,46634,58.51375984
706991.9559,3176913.596,93267,92650,46635,63.43675669
706991.9559,3176913.596,93267,93646,46824,57.95900028
706991.9559,3176913.596,93267,93777,46889,55.84054542
706992.2981,3177946.388,106251,106009,53126,27.01475206
706992.2981,3177946.388,106251,105838,53127,58.23824898
706992.2981,3177946.388,106251,106720,53361,73.66936398
706993.7406,3176365.335,86724,86698,43362,11.5100379
706993.7406,3176365.335,86724,86637,43363,10.5278591
706993.7406,3176365.335,86724,86880,43440,46.55230368
706993.7406,3176365.335,86724,87117,43559,34.8698156
706994.0495,3176308.334,86166,84720,43083,147.4919526
706994.0495,3176308.334,86166,86335,43169,29.0957156
706994.0495,3176308.334,86166,86607,43305,43.84988854
706994.8335,3180873.562,134494,134396,67247,14.05068048
706994.8335,3180873.562,134494,134544,67272,14.4338068
706994.8335,3180873.562,134494,134588,67295,34.43576202
706995.7498,3176579.601,89214,88680,44607,49.59261808
706995.7498,3176579.601,89214,90093,45047,110.1879079
706995.7498,3176579.601,89214,90788,45394,142.4339726
706996.1234,3181782.62,136442,136440,68221,141.9498745
706996.2728,3176712.457,90788,89214,45394,142.4339726
706996.2728,3176712.457,90788,90155,45395,90.13428521
706996.2728,3176712.457,90788,91101,45552,49.05990149
706996.4044,3176355.149,86637,86607,43319,12.03781114
706996.4044,3176355.149,86637,86173,43320,44.67970927
706996.4044,3176355.149,86637,86724,43363,10.5278591
706996.4044,3176355.149,86637,86797,43399,50.4139515
706996.6818,3181115.598,135445,135336,67723,43.09380902
706996.6818,3181115.598,135445,135392,67724,29.74476486
706996.6818,3181115.598,135445,135487,67744,14.14503502
706997.6621,3180509.238,131307,131201,65654,13.6422777
706997.6621,3180509.238,131307,131051,65655,48.49501622
706997.6621,3180509.238,131307,131371,65686,12.27172124
707000.2702,3180719.603,133341,133142,66671,27.52082545
707000.2702,3180719.603,133341,133047,66672,51.72514606
707000.2702,3180719.603,133341,133221,66775,76.36641086
707000.9163,3177860.734,105196,104646,52598,57.01904597
707000.9163,3177860.734,105196,104809,52599,57.3106563
707000.9163,3177860.734,105196,105838,52919,62.98135488
707001.0795,3180847.631,134253,134147,67127,27.58851986
707001.0795,3180847.631,134253,134114,67128,48.79037814
707001.0795,3180847.631,134253,134373,67187,26.68384025
707001.3881,3176384.395,86921,86880,43461,36.79288607
707001.3881,3176384.395,86921,87117,43560,21.9344045
707001.3881,3176384.395,86921,88437,44219,351.7013101
707001.7012,3167468.59,49236,49233,24618,438.3143798
707001.9749,3181332.042,135918,135882,67959,35.22412039
707001.9749,3181332.042,135918,135950,67976,65.6348221
707001.9749,3181332.042,135918,135966,67983,66.68501054
707001.9904,3181074.806,135295,135237,67648,31.17181771
707001.9904,3181074.806,135295,135274,67649,11.7022259
707001.9904,3181074.806,135295,135326,67664,16.47982134
707001.9904,3181074.806,135295,135336,67668,16.03325977
707002.8319,3177559.42,102016,101592,51008,41.22293201
707002.8319,3177559.42,102016,102182,51091,22.12217194
707002.8319,3177559.42,102016,102274,51137,30.25846269
707003.2528,3180885.286,134544,134494,67272,14.4338068
707003.2528,3180885.286,134544,134640,67320,18.83053952
707003.2528,3180885.286,134544,134674,67338,34.65193411
707003.9854,3174921.688,72286,71876,36143,175.0407346
707004.9192,3181127.097,135487,135445,67744,14.14503502
707004.9192,3181127.097,135487,135420,67745,30.29581586
707004.9192,3181127.097,135487,135466,67769,45.86577684
707005.0211,3180519.058,131371,131307,65686,12.27172124
707005.0211,3180519.058,131371,131521,65761,19.36869591
707005.0211,3180519.058,131371,131552,65776,29.79379777
707005.1194,3180582.174,132086,132024,66043,7.763437625
707005.1194,3180582.174,132086,132196,66099,18.72102662
707005.1194,3180582.174,132086,132305,66153,31.09497121
707005.5594,3180640.363,132649,132268,66325,46.92629389
707005.5594,3180640.363,132649,132651,66326,21.66344429
707005.5594,3180640.363,132649,132909,66455,34.20065802
707005.891,3181037.359,135155,135108,67578,25.77185826
707005.891,3181037.359,135155,135150,67579,42.32314415
707005.891,3181037.359,135155,135169,67585,10.7432491
707005.9187,3176311.494,86173,84782,43087,148.0183972
707005.9187,3176311.494,86173,86519,43260,32.02917423
707005.9187,3176311.494,86173,86637,43320,44.67970927
707006.2397,3176806.701,91753,91375,45877,38.4031296
707006.2397,3176806.701,91753,91528,45878,33.7351773
707006.2397,3176806.701,91753,93079,46540,119.4968452
707006.4647,3176827.592,92022,90752,46011,148.4655047
707006.4647,3176827.592,92022,92557,46279,63.30461657
707006.4647,3176827.592,92022,92650,46325,59.91048352
707007.5234,3181451.23,136046,135984,68023,51.90123536
707007.5234,3181451.23,136046,135988,68024,66.60668562
707007.5234,3181451.23,136046,136104,68052,69.3143745
707007.6893,3181165.25,135619,135407,67810,74.70284953
707007.6893,3181165.25,135619,135518,67811,51.5421877
707007.6893,3181165.25,135619,135725,67863,49.16706089
707008.2929,3176531.621,88680,88536,44340,49.57016552
707008.2929,3176531.621,88680,88072,44341,49.52250986
707008.2929,3176531.621,88680,89140,44570,84.17068547
707008.2929,3176531.621,88680,89214,44607,49.59261808
707008.8383,3177677.895,103233,103201,51617,8.348151664
707008.8383,3177677.895,103233,103397,51700,28.7236661
707008.8383,3177677.895,103233,103980,51990,84.16852828
707009.4934,3175949.614,82072,81952,41036,54.43454667
707009.4934,3175949.614,82072,82172,41086,26.60395784
707009.4934,3175949.614,82072,84164,42180,233.3560559
707009.5911,3176343.022,86519,86173,43260,32.02917423
707009.5911,3176343.022,86519,86659,43330,44.80274099
707009.5911,3176343.022,86519,86797,43400,44.91073452
707011.147,3177956.524,106407,104045,53204,339.6072774
707011.147,3177956.524,106407,107469,53735,118.5662498
707011.147,3177956.524,106407,107979,53990,229.9073178
707011.2439,3181067.643,135274,135237,67637,44.64530081
707011.2439,3181067.643,135274,135217,67638,14.06176253
