OBJECTID,FID_Select,osm_id,name,ref,type,oneway,bridge,tunnel,maxspeed,Class,ORIG_FID,geometry,Indegree,Outdegree,Degree_unweighted,Farness_unweighted,Farness_weighted,Indegree_norm,Outdegree_norm,Degree_unweighted_norm,Farness_unweighted_norm,Farness_weighted_norm
292,8920,143562872,,,living_street,0,0,0,0,0,146,POINT (717886.5119831329 3147208.720532138),0.0,0.0,3.0,6335987.0,120791.0,0.0,0.0,0.3333333333333333,0.9451576235561927,0.022027606221365854
294,8952,144358028,,,residential,0,0,0,0,0,147,POINT (710094.2334075058 3147209.9217102285),0.0,0.0,2.0,5818322.0,16131.0,0.0,0.0,0.2222222222222222,0.8679360286889342,0.0029416704552230927
296,8888,143562830,,,living_street,0,0,0,0,0,148,POINT (718118.7238684315 3147210.3572214115),0.0,0.0,3.0,6388225.0,120791.0,0.0,0.0,0.3333333333333333,0.9529501180703589,0.022027606221365854
299,8911,143562863,,,living_street,0,0,0,0,0,150,POINT (717860.1747967033 3147215.317745384),0.0,0.0,3.0,6283477.0,120791.0,0.0,0.0,0.3333333333333333,0.9373245540102899,0.022027606221365854
303,8962,144358038,,,living_street,0,0,0,0,0,152,POINT (710027.4902455425 3147222.522478087),0.0,0.0,3.0,5818347.0,16131.0,0.0,0.0,0.3333333333333333,0.8679397580117041,0.0029416704552230927
304,8962,144358038,,,living_street,0,0,0,0,0,152,POINT (710017.457642856 3147172.0260733217),0.0,0.0,1.0,5870921.0,16131.0,0.0,0.0,0.1111111111111111,0.8757823746238979,0.0029416704552230927
306,8897,143562845,,,living_street,0,0,0,0,0,153,POINT (718067.3281494258 3147226.989038104),0.0,0.0,4.0,6335778.0,120791.0,0.0,0.0,0.4444444444444444,0.9451264464178363,0.022027606221365854
310,8909,143562861,,,living_street,0,0,0,0,0,155,POINT (718474.0038754242 3147234.8239113726),0.0,0.0,3.0,6440850.0,120791.0,0.0,0.0,0.3333333333333333,0.9608003425010032,0.022027606221365854
311,8915,143562867,,,residential,0,0,0,0,0,156,POINT (718318.8992925156 3147235.8063794263),0.0,0.0,4.0,6335766.0,120791.0,0.0,0.0,0.4444444444444444,0.9451246563429068,0.022027606221365854
313,8955,144358031,,,living_street,0,0,0,0,0,157,POINT (709979.5960315075 3147239.816405354),0.0,0.0,3.0,5870913.0,16131.0,0.0,0.0,0.3333333333333333,0.8757811812406114,0.0029416704552230927
314,8955,144358031,,,living_street,0,0,0,0,0,157,POINT (709964.049761123 3147231.2691213135),0.0,0.0,1.0,5923487.0,16131.0,0.0,0.0,0.1111111111111111,0.8836237978528051,0.0029416704552230927
317,8851,143562763,,,residential,0,0,0,0,0,159,POINT (718025.9009058662 3147244.060560694),0.0,0.0,3.0,6388310.0,120791.0,0.0,0.0,0.3333333333333333,0.9529627977677766,0.022027606221365854
319,8866,143562795,,,residential,0,0,0,0,0,160,POINT (718264.6981251417 3147244.103640819),0.0,0.0,3.0,6283245.0,120791.0,0.0,0.0,0.3333333333333333,0.9372899458949853,0.022027606221365854
323,8955,144358031,,,living_street,0,0,0,0,0,162,POINT (710040.0363997445 3147244.3417395595),0.0,0.0,3.0,5765785.0,16131.0,0.0,0.0,0.3333333333333333,0.8600989314744399,0.0029416704552230927
327,8852,143562765,,,living_street,0,0,0,0,0,164,POINT (718456.4047708847 3147246.349143397),0.0,0.0,3.0,6388323.0,120791.0,0.0,0.0,0.3333333333333333,0.9529647370156169,0.022027606221365854
332,8923,143562877,,,living_street,0,0,0,0,0,166,POINT (718172.0565947378 3147260.059517164),0.0,0.0,3.0,6335714.0,120791.0,0.0,0.0,0.3333333333333333,0.9451168993515453,0.022027606221365854
334,8909,143562861,,,living_street,0,0,0,0,0,167,POINT (718521.5845495705 3147261.1725229565),0.0,0.0,1.0,6493424.0,120791.0,0.0,0.0,0.1111111111111111,0.9686429591131969,0.022027606221365854
336,8913,143562865,,,living_street,0,0,0,0,0,168,POINT (718147.7375896582 3147265.096998956),0.0,0.0,4.0,6388193.0,120791.0,0.0,0.0,0.4444444444444444,0.9529453445372135,0.022027606221365854
340,8900,143562850,,,residential,0,0,0,0,0,170,POINT (717963.4379392881 3147269.346171055),0.0,0.0,4.0,6335883.0,120791.0,0.0,0.0,0.4444444444444444,0.9451421095734699,0.022027606221365854
344,8914,143562866,,,living_street,0,0,0,0,0,172,POINT (717913.7791875023 3147271.575996857),0.0,0.0,4.0,6388440.0,120791.0,0.0,0.0,0.4444444444444444,0.95298219024618,0.022027606221365854
347,8930,144358006,,,living_street,0,0,0,0,0,174,POINT (709925.8653998422 3147279.9877879024),0.0,0.0,3.0,5923483.0,16131.0,0.0,0.0,0.3333333333333333,0.8836232011611619,0.0029416704552230927
348,8930,144358006,,,living_street,0,0,0,0,0,174,POINT (709915.7450332688 3147259.024860626),0.0,0.0,1.0,5976057.0,16131.0,0.0,0.0,0.1111111111111111,0.8914658177733557,0.0029416704552230927
350,8920,143562872,,,living_street,0,0,0,0,0,175,POINT (717885.5661734659 3147284.224988086),0.0,0.0,3.0,6335986.0,120791.0,0.0,0.0,0.3333333333333333,0.9451574743832819,0.022027606221365854
354,8922,143562874,,,living_street,0,0,0,0,0,177,POINT (718085.9215727095 3147284.5402198713),0.0,0.0,3.0,6388225.0,120791.0,0.0,0.0,0.3333333333333333,0.9529501180703589,0.022027606221365854
358,8895,143562842,,,living_street,0,0,0,0,0,179,POINT (717875.8324250113 3147288.59045195),0.0,0.0,3.0,6388539.0,120791.0,0.0,0.0,0.3333333333333333,0.9529969583643488,0.022027606221365854
362,8933,144358009,,,living_street,0,0,0,0,0,181,POINT (709896.1173129613 3147290.8318938036),0.0,0.0,1.0,5976057.0,16131.0,0.0,0.0,0.1111111111111111,0.8914658177733557,0.0029416704552230927
364,8904,143562856,,,living_street,0,0,0,0,0,182,POINT (718044.2322860919 3147298.8351592775),0.0,0.0,4.0,6440805.0,120791.0,0.0,0.0,0.4444444444444444,0.9607936297200174,0.022027606221365854
365,8972,144358048,,,living_street,0,0,0,0,0,183,POINT (710002.8374821991 3147299.330262145),0.0,0.0,3.0,5713249.0,16131.0,0.0,0.0,0.3333333333333333,0.8522619834328565,0.0029416704552230927
368,8895,143562842,,,living_street,0,0,0,0,0,184,POINT (717844.0387653802 3147301.971542284),0.0,0.0,2.0,6441076.0,120791.0,0.0,0.0,0.2222222222222222,0.960834055578843,0.022027606221365854
369,8866,143562795,,,residential,0,0,0,0,0,185,POINT (718262.707398491 3147306.584283665),0.0,0.0,3.0,6335749.0,120791.0,0.0,0.0,0.3333333333333333,0.9451221204034232,0.022027606221365854
371,8852,143562765,,,living_street,0,0,0,0,0,186,POINT (718324.8822073909 3147311.683355935),0.0,0.0,1.0,6388340.0,120791.0,0.0,0.0,0.1111111111111111,0.9529672729551004,0.022027606221365854
374,8887,143562829,,,living_street,0,0,0,0,0,187,POINT (718459.2487229723 3147318.1103334073),0.0,0.0,1.0,6440897.0,120791.0,0.0,0.0,0.1111111111111111,0.9608073536278106,0.022027606221365854
376,8916,143562868,,,living_street,0,0,0,0,0,188,POINT (717968.8249776997 3147323.526345199),0.0,0.0,3.0,6388435.0,120791.0,0.0,0.0,0.3333333333333333,0.952981444381626,0.022027606221365854
377,8907,143562859,,,living_street,0,0,0,0,0,189,POINT (718190.256143501 3147327.204637654),0.0,0.0,3.0,6388240.0,120791.0,0.0,0.0,0.3333333333333333,0.9529523556640208,0.022027606221365854
382,8914,143562866,,,living_street,0,0,0,0,0,191,POINT (717921.9269102607 3147327.514541883),0.0,0.0,3.0,6440993.0,120791.0,0.0,0.0,0.3333333333333333,0.9608216742272471,0.022027606221365854
383,8860,143562785,,,living_street,0,0,0,0,0,192,POINT (717894.498242382 3147331.674586259),0.0,0.0,3.0,6441059.0,120791.0,0.0,0.0,0.3333333333333333,0.9608315196393595,0.022027606221365854
390,8913,143562865,,,living_street,0,0,0,0,0,195,POINT (718150.6056205034 3147335.128895551),0.0,0.0,3.0,6440719.0,120791.0,0.0,0.0,0.3333333333333333,0.9607808008496889,0.022027606221365854
394,17172,188625554,,,living_street,0,0,0,0,0,197,POINT (717862.2496434199 3147343.694639234),0.0,0.0,3.0,6493491.0,120791.0,0.0,0.0,0.3333333333333333,0.9686529536982202,0.022027606221365854
398,8958,144358034,,,living_street,0,0,0,0,0,199,POINT (709896.276625596 3147346.2314940263),0.0,0.0,1.0,5765823.0,16131.0,0.0,0.0,0.1111111111111111,0.8601046000450502,0.0029416704552230927
400,8848,143562759,,,living_street,0,0,0,0,0,200,POINT (718277.7110461416 3147350.488215197),0.0,0.0,3.0,6388315.0,120791.0,0.0,0.0,0.3333333333333333,0.9529635436323305,0.022027606221365854
402,8877,143562814,,,living_street,0,0,0,0,0,201,POINT (718301.9834012166 3147329.984285727),0.0,0.0,1.0,6440889.0,120791.0,0.0,0.0,0.1111111111111111,0.9608061602445243,0.022027606221365854
403,8892,143562838,,,living_street,0,0,0,0,0,202,POINT (718085.74773362 3147368.5625037476),0.0,0.0,3.0,6440764.0,120791.0,0.0,0.0,0.3333333333333333,0.9607875136306747,0.022027606221365854
407,8972,144358048,,,living_street,0,0,0,0,0,204,POINT (710029.2250275854 3147370.3410537783),0.0,0.0,3.0,5660706.0,16131.0,0.0,0.0,0.3333333333333333,0.8444239911808975,0.0029416704552230927
409,8872,143562806,,,living_street,0,0,0,0,0,205,POINT (718325.6455538198 3147381.532249769),0.0,0.0,3.0,6440885.0,120791.0,0.0,0.0,0.3333333333333333,0.960805563552881,0.022027606221365854
410,8872,143562806,,,living_street,0,0,0,0,0,205,POINT (718329.9814707479 3147334.7715618853),0.0,0.0,1.0,6493459.0,120791.0,0.0,0.0,0.1111111111111111,0.9686481801650747,0.022027606221365854
412,8922,143562874,,,living_street,0,0,0,0,0,206,POINT (718080.8275019983 3147381.8307864573),0.0,0.0,3.0,6493299.0,120791.0,0.0,0.0,0.3333333333333333,0.9686243124993473,0.022027606221365854
414,8866,143562795,,,residential,0,0,0,0,0,207,POINT (718086.2491149371 3147381.7094339114),0.0,0.0,2.0,6545777.0,120791.0,0.0,0.0,0.2222222222222222,0.9764526085121046,0.022027606221365854
418,9095,152218844,,,tertiary,0,0,0,0,0,209,POINT (710253.496781162 3147382.1357490905),2.0,2.0,3.0,5608236.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.8365968885514267,0.0029416704552230927
420,8904,143562856,,,living_street,0,0,0,0,0,210,POINT (718067.2713931827 3147382.5110853445),0.0,0.0,3.0,6493340.0,120791.0,0.0,0.0,0.3333333333333333,0.96863042858869,0.022027606221365854
424,8848,143562759,,,living_street,0,0,0,0,0,212,POINT (718392.4021548722 3147383.1578254197),0.0,0.0,1.0,6493459.0,120791.0,0.0,0.0,0.1111111111111111,0.9686481801650747,0.022027606221365854
425,8889,143562834,,,living_street,0,0,0,0,0,213,POINT (718041.3362093279 3147383.8159113526),0.0,0.0,4.0,6493356.0,120791.0,0.0,0.0,0.4444444444444444,0.9686328153552628,0.022027606221365854
430,8866,143562795,,,residential,0,0,0,0,0,215,POINT (718127.4480360178 3147384.3570301216),0.0,0.0,3.0,6493266.0,120791.0,0.0,0.0,0.3333333333333333,0.9686193897932911,0.022027606221365854
433,8917,143562869,,,living_street,0,0,0,0,0,217,POINT (718153.8778684093 3147385.9773368556),0.0,0.0,1.0,6545840.0,120791.0,0.0,0.0,0.1111111111111111,0.9764620064054848,0.022027606221365854
436,8916,143562868,,,living_street,0,0,0,0,0,218,POINT (717971.858672318 3147387.3083342817),0.0,0.0,4.0,6440931.0,120791.0,0.0,0.0,0.4444444444444444,0.9608124255067777,0.022027606221365854
445,8870,143562803,,,living_street,0,0,0,0,0,223,POINT (718038.3744020937 3147445.347253781),0.0,0.0,1.0,6545930.0,120791.0,0.0,0.0,0.1111111111111111,0.9764754319674565,0.022027606221365854
447,8864,143562791,,,living_street,0,0,0,0,0,224,POINT (717993.1382256458 3147461.2285740282),0.0,0.0,1.0,6493505.0,120791.0,0.0,0.0,0.1111111111111111,0.9686550421189714,0.022027606221365854
449,23245,249978163,,,unclassified,0,0,0,0,0,225,POINT (709785.2118969029 3147487.051579507),0.0,0.0,1.0,5766319.0,331551.0,0.0,0.0,0.1111111111111111,0.8601785898088051,0.06046207805465697
450,23245,249978163,,,unclassified,0,0,0,0,0,225,POINT (709862.8956424538 3147502.681013517),8.0,8.0,3.0,5713745.0,331551.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8523359731966114,0.06046207805465697
451,609,35142535,,,residential,0,0,0,0,0,226,POINT (709678.1453521177 3147379.925813267),2.0,8.0,1.0,5766319.0,646995.0,0.008130081300813009,0.032520325203252036,0.1111111111111111,0.8601785898088051,0.11798686232577428
454,609,35142535,,,residential,0,0,0,0,0,227,POINT (709958.526612673 3147516.9236501493),8.0,8.0,3.0,5661175.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8444939532760609,0.0029416704552230927
456,609,35142535,,,residential,0,0,0,0,0,228,POINT (710025.2622858929 3147527.7250713464),8.0,8.0,3.0,5660677.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8444196651664845,0.0029416704552230927
459,16794,176333827,,,residential,0,0,0,0,0,230,POINT (709154.8517023008 3147530.072289776),0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.4917291079609106e-07,0.0
460,16794,176333827,,,residential,0,0,0,0,0,230,POINT (709338.5897411322 3147477.3500493057),0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.4917291079609106e-07,0.0
462,9095,152218844,,,tertiary,0,0,0,0,0,231,POINT (710257.6111828154 3147539.7528073154),8.0,8.0,3.0,5555735.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8287651615617211,0.0029416704552230927
464,609,35142535,,,residential,0,0,0,0,0,232,POINT (710075.7733925935 3147544.955608016),8.0,8.0,3.0,5608175.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8365877890038681,0.0029416704552230927
468,9095,152218844,,,tertiary,0,0,0,0,0,234,POINT (710258.499286186 3147565.754326379),0.0,0.0,3.0,5503318.0,16131.0,0.0,0.0,0.3333333333333333,0.8209459650965223,0.0029416704552230927
470,9095,152218844,,,tertiary,0,0,0,0,0,235,POINT (711939.6518462524 3147555.4221129417),0.0,0.0,2.0,5520179.0,16131.0,0.0,0.0,0.2222222222222222,0.8234611695454552,0.0029416704552230927
471,8928,144358004,Teri Road,,tertiary,0,0,0,0,0,236,POINT (710258.6689724922 3147606.199211208),8.0,8.0,3.0,5451534.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8132211950838576,0.0029416704552230927
473,8929,144358005,,,living_street,0,0,0,0,0,237,POINT (709870.9109940492 3147626.432801338),0.0,0.0,3.0,5556883.0,16131.0,0.0,0.0,0.3333333333333333,0.8289364120633149,0.0029416704552230927
474,8929,144358005,,,living_street,0,0,0,0,0,237,POINT (709907.069184497 3147634.15005845),0.0,0.0,3.0,5608914.0,16131.0,0.0,0.0,0.3333333333333333,0.8366980277849464,0.0029416704552230927
477,8949,144358025,,,living_street,0,0,0,0,0,239,POINT (709789.46063984 3147636.366986906),0.0,0.0,4.0,5504823.0,16131.0,0.0,0.0,0.4444444444444444,0.8211704703272704,0.0029416704552230927
478,8949,144358025,,,living_street,0,0,0,0,0,239,POINT (709698.8463080535 3147479.1058944073),0.0,0.0,1.0,5557397.0,16131.0,0.0,0.0,0.1111111111111111,0.8290130869394642,0.0029416704552230927
481,8928,144358004,Teri Road,,tertiary,0,0,0,0,0,241,POINT (710258.9164924724 3147640.63685658),8.0,8.0,3.0,5399470.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.8054546566561699,0.0029416704552230927
483,8967,144358043,,,living_street,0,0,0,0,0,242,POINT (709711.1330235135 3147650.8914999366),0.0,0.0,3.0,5452748.0,16131.0,0.0,0.0,0.3333333333333333,0.813402290997564,0.0029416704552230927
485,8957,144358033,,,living_street,0,0,0,0,0,243,POINT (710121.3102423009 3147653.1471531577),0.0,0.0,3.0,5504005.0,16131.0,0.0,0.0,0.3333333333333333,0.8210484468862392,0.0029416704552230927
487,8929,144358005,,,living_street,0,0,0,0,0,244,POINT (709892.9485856416 3147653.952988291),0.0,0.0,3.0,5609375.0,16131.0,0.0,0.0,0.3333333333333333,0.8367667964968234,0.0029416704552230927
489,8967,144358043,,,living_street,0,0,0,0,0,245,POINT (709661.3700084947 3147673.108717937),0.0,0.0,3.0,5400671.0,16131.0,0.0,0.0,0.3333333333333333,0.805633813322036,0.0029416704552230927
492,8931,144358007,,,living_street,0,0,0,0,0,246,POINT (710046.4366320223 3147684.9587649107),2.0,2.0,4.0,5556391.0,16131.0,0.008130081300813009,0.008130081300813009,0.4444444444444444,0.8288630189912033,0.0029416704552230927
496,8932,144358008,,,living_street,0,0,0,0,0,248,POINT (710145.5818834491 3147687.780607309),0.0,0.0,3.0,5451972.0,16131.0,0.0,0.0,0.3333333333333333,0.8132865328187863,0.0029416704552230927
502,8963,144358039,,,living_street,0,0,0,0,0,251,POINT (709859.5036903704 3147692.4905938655),0.0,0.0,3.0,5557324.0,16131.0,0.0,0.0,0.3333333333333333,0.829002197316976,0.0029416704552230927
506,8964,144358040,,,living_street,0,0,0,0,0,253,POINT (710080.0907098344 3147720.97887782),0.0,0.0,1.0,5504546.0,16131.0,0.0,0.0,0.1111111111111111,0.8211291494309799,0.0029416704552230927
507,8926,144357706,Faridabad-Gurgaon Road,MDR137,secondary,0,0,0,0,0,254,POINT (708203.9623199776 3147685.1881531216),1.0,2.0,1.0,1.0,0.0,0.0040650406504065045,0.008130081300813009,0.1111111111111111,1.4917291079609106e-07,0.0
508,8926,144357706,Faridabad-Gurgaon Road,MDR137,secondary,0,0,0,0,0,254,POINT (708548.381727987 3147662.7415794916),0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.4917291079609106e-07,0.0
509,608,35142515,,,residential,0,0,0,0,0,255,POINT (708853.4121230925 3147616.575240379),0.0,0.0,1.0,5453245.0,16131.0,0.0,0.0,0.1111111111111111,0.8134764299342296,0.0029416704552230927
512,8961,144358037,,,living_street,0,0,0,0,0,256,POINT (709784.9416861935 3147743.177719677),0.0,0.0,3.0,5400632.0,16131.0,0.0,0.0,0.3333333333333333,0.8056279955785149,0.0029416704552230927
513,8928,144358004,Teri Road,,tertiary,0,0,0,0,0,257,POINT (710259.6567114601 3147744.6260101795),8.0,8.0,3.0,5347373.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.797683195522426,0.0029416704552230927
516,8931,144358007,,,living_street,0,0,0,0,0,258,POINT (710034.2197730569 3147747.454501612),2.0,2.0,3.0,5504311.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.8210940937969429,0.0029416704552230927
518,8961,144358037,,,living_street,0,0,0,0,0,259,POINT (709793.6317050392 3147748.221447021),0.0,0.0,3.0,5452724.0,16131.0,0.0,0.0,0.3333333333333333,0.8133987108477049,0.0029416704552230927
519,8929,144358005,,,living_street,0,0,0,0,0,260,POINT (709961.3849980552 3147756.7429112326),0.0,0.0,3.0,5556841.0,16131.0,0.0,0.0,0.3333333333333333,0.8289301468010615,0.0029416704552230927
524,8936,144358012,,,living_street,0,0,0,0,0,262,POINT (709874.7891997639 3147757.4276679363),0.0,0.0,3.0,5504790.0,16131.0,0.0,0.0,0.3333333333333333,0.8211655476212142,0.0029416704552230927
527,8936,144358012,,,living_street,0,0,0,0,0,264,POINT (709797.6351975203 3147766.063629443),0.0,0.0,3.0,5452949.0,16131.0,0.0,0.0,0.3333333333333333,0.813432274752634,0.0029416704552230927
532,608,35142515,,,residential,0,0,0,0,0,266,POINT (709675.5450879065 3147774.609457936),0.0,0.0,3.0,5348543.0,16131.0,0.0,0.0,0.3333333333333333,0.7978577278280573,0.0029416704552230927
536,8931,144358007,,,living_street,0,0,0,0,0,268,POINT (710014.5082742767 3147790.6377762575),2.0,2.0,3.0,5452229.0,16131.0,0.008130081300813009,0.008130081300813009,0.3333333333333333,0.8133248702568608,0.0029416704552230927
537,8931,144358007,,,living_street,0,0,0,0,0,269,POINT (710096.440620481 3147796.48922446),0.0,0.0,3.0,5399847.0,16131.0,0.0,0.0,0.3333333333333333,0.80551089484354,0.0029416704552230927
539,8944,144358020,,,living_street,0,0,0,0,0,270,POINT (709949.7399022682 3147803.6841282584),0.0,0.0,3.0,5504778.0,16131.0,0.0,0.0,0.3333333333333333,0.8211637575462847,0.0029416704552230927
541,8946,144358022,,,living_street,0,0,0,0,0,271,POINT (709909.9929918358 3147809.871105019),0.0,0.0,3.0,5557330.0,16131.0,0.0,0.0,0.3333333333333333,0.8290030923544408,0.0029416704552230927
542,8946,144358022,,,living_street,0,0,0,0,0,271,POINT (709888.3520416729 3147793.6545680277),0.0,0.0,1.0,5609904.0,16131.0,0.0,0.0,0.1111111111111111,0.8368457089666345,0.0029416704552230927
545,8971,144358047,,,living_street,0,0,0,0,0,273,POINT (709902.8848593598 3147814.4892234635),0.0,0.0,3.0,5505269.0,16131.0,0.0,0.0,0.3333333333333333,0.8212370014454855,0.0029416704552230927
548,8931,144358007,,,living_street,0,0,0,0,0,274,POINT (710009.2044615857 3147827.0494588483),2.0,2.0,4.0,5399968.0,16131.0,0.008130081300813009,0.008130081300813009,0.4444444444444444,0.8055289447657463,0.0029416704552230927
552,8968,144358044,,,living_street,0,0,0,0,0,276,POINT (709880.1317324005 3147829.338052407),0.0,0.0,3.0,5505476.0,16131.0,0.0,0.0,0.3333333333333333,0.8212678802380203,0.0029416704552230927
553,8951,144358027,,,living_street,0,0,0,0,0,277,POINT (709873.517878308 3147831.514987493),0.0,0.0,3.0,5505702.0,16131.0,0.0,0.0,0.3333333333333333,0.8213015933158602,0.0029416704552230927
554,8951,144358027,,,living_street,0,0,0,0,0,277,POINT (709855.0429885546 3147784.4471434187),0.0,0.0,1.0,5558276.0,16131.0,0.0,0.0,0.1111111111111111,0.8291442099280539,0.0029416704552230927
557,8936,144358012,,,living_street,0,0,0,0,0,279,POINT (709833.2290240014 3147833.4798715264),0.0,0.0,3.0,5453173.0,16131.0,0.0,0.0,0.3333333333333333,0.8134656894846524,0.0029416704552230927
561,8943,144358019,,,living_street,0,0,0,0,0,281,POINT (710105.4980933666 3147840.7953737862),0.0,0.0,3.0,5347812.0,16131.0,0.0,0.0,0.3333333333333333,0.7977486824302654,0.0029416704552230927
564,8971,144358047,,,living_street,0,0,0,0,0,282,POINT (709965.9311415562 3147841.964570215),0.0,0.0,3.0,5452516.0,16131.0,0.0,0.0,0.3333333333333333,0.8133676828822594,0.0029416704552230927
568,8934,144358010,,,living_street,0,0,0,0,0,284,POINT (710260.3527834378 3147842.8496518526),8.0,8.0,3.0,5295326.0,16131.0,0.032520325203252036,0.032520325203252036,0.3333333333333333,0.7899191930342218,0.0029416704552230927
