Node,Farness_weighted
29763,16131
57420,16131
57539,16131
5598,16131
57347,16131
57387,16131
56552,16131
56793,16131
10038,16131
55330,16131
56893,16131
56865,16131
62393,16131
62394,16131
57723,16131
57820,16131
57711,16131
57859,16131
57916,16131
58177,16131
48141,16131
48556,16131
106936,16131
57538,16131
57553,16131
48081,16131
57434,16131
51301,278948
51410,752114
61297,16131
61666,16131
59142,16131
34082,16131
35235,16131
59732,16131
80626,16131
84607,16131
29938,16131
57487,16131
57550,16131
109855,16131
24594,16131
8950,16131
106283,16131
52096,68705
52604,16131
31110,16131
30830,16131
31416,16131
13308,16131
56689,16131
34050,16131
50968,699518
51091,699518
9399,16131
9839,16131
5781,16131
29,16131
30,16131
56662,16131
20369,16131
20848,16131
29304,16131
62380,16131
62488,16131
21492,16131
23370,16131
20282,16131
31588,16131
31567,16131
32086,16131
57503,16131
10142,16131
29418,16131
57557,16131
32077,16131
54943,16131
55205,16131
115136,16131
116316,16131
117896,16131
9595,16131
108378,16131
3678,16131
36765,16131
37380,16131
9205,16131
57617,16131
21520,16131
21519,16131
21655,16131
38146,16131
37602,16131
31432,16131
32068,16131
33235,16131
30829,16131
33246,16131
34031,16131
29890,16131
6232,16131
109578,16131
30380,16131
30363,16131
9206,16131
25123,16131
11103,16131
36190,16131
36515,16131
25096,16131
25199,16131
22618,16131
22590,16131
22874,16131
25383,16131
69854,16131
76105,16131
56390,16131
29354,16131
23682,16131
23930,16131
62379,16131
25896,16131
35782,16131
25958,16131
62389,16131
25842,16131
107681,16131
109002,16131
26093,16131
25983,16131
33885,16131
34153,16131
62568,16131
33282,16131
57275,16131
33289,16131
55174,16131
56309,16131
59129,16131
20049,16131
50336,436667
50049,436667
39182,16131
40912,16131
8935,16131
20698,16131
21140,16131
21722,16131
33399,16131
33346,16131
108699,16131
22521,16131
37517,16131
35941,16131
57930,16131
76229,16131
43097,16131
34519,16131
30846,16131
48942,16131
22058,16131
22018,16131
21552,16131
57659,16131
105203,16131
65691,226427
65643,68705
50402,226383
5782,16131
5982,16131
56758,16131
56849,16131
56850,16131
84703,16131
110274,16131
22096,16131
5989,16131
67588,16131
62661,173853
63089,16131
67082,121263
67042,121263
12398,16131
8724,16131
118415,16131
118526,16131
8707,16131
48091,16131
37477,16131
56806,16131
56880,16131
58037,16131
58020,16131
10216,16131
10478,16131
58360,16131
39159,16131
32492,16131
32491,16131
20370,16131
20810,16131
6276,16131
21668,16131
83205,68688
86420,121224
8925,16131
9262,16131
15504,16131
22326,16131
22325,16131
112833,16131
109998,16131
21979,16131
107397,173819
152133,226414
118612,16131
22315,16131
57945,16131
57938,16131
56708,16131
84034,68705
119567,16131
30289,16131
30401,16131
30398,16131
3553,16131
108549,16131
117426,16131
106667,16131
61007,16131
60948,16131
56017,0
55845,0
57879,16131
24952,16131
110486,16131
65407,16131
65534,68703
9893,16131
30290,16131
6322,16131
57693,16131
5521,16131
56011,16131
56409,16131
30350,16131
11241,16131
19761,16131
20279,16131
38303,16131
38304,16131
30595,16131
37654,16131
37653,16131
59089,16131
5529,16131
48054,16131
106453,16131
106025,16131
20227,16131
57907,16131
57928,16131
15547,16131
65324,16131
65372,16131
10330,16131
10567,16131
56776,16131
56830,16131
108281,16131
109859,16131
9552,16131
9618,16131
21317,16131
21724,16131
22955,16131
20351,16131
20946,16131
10811,16131
65356,16131
65376,16131
37788,16131
37803,16131
10457,16131
56411,16131
56947,16131
30318,16131
38158,16131
65271,16131
22520,16131
57278,16131
57479,16131
65410,16131
65498,121275
61322,16131
60790,16131
50050,436667
10302,16131
50267,436667
57695,16131
32551,16131
32621,16131
34299,16131
35749,16131
33364,16131
61182,16131
65508,121275
60153,16131
60154,16131
57719,16131
119808,68701
38260,16131
15423,16131
85060,121224
87696,121224
15340,16131
57925,16131
57465,16131
107490,16131
21876,16131
58899,16131
59091,16131
37007,16131
20988,16131
10191,16131
59132,16131
59201,16131
55712,0
55711,0
131305,121273
6349,16131
80628,16131
57743,16131
23064,0
23063,0
107345,16131
17389,16131
107833,16131
108712,16131
131306,121273
3503,68705
109632,16131
60398,16131
63833,646998
20877,16131
108198,16131
109284,16131
9619,16131
56019,0
61726,16131
57811,16131
58723,16131
58685,16131
10879,16131
57277,16131
9812,16131
9811,16131
65252,16131
65294,16131
86195,121224
101437,121224
108788,16131
21118,16131
54162,16131
54228,16131
52324,489094
53090,16131
34085,16131
35605,16131
21484,16131
61020,16131
36375,16131
57300,16131
37994,16131
29479,16131
10689,16131
58219,0
58220,0
20878,16131
58241,0
59731,16131
10579,16131
60945,16131
54648,16131
50181,16131
25984,16131
26183,16131
50432,489094
33404,16131
10332,16131
18299,16131
30092,16131
30360,16131
59971,16131
59972,16131
36830,16131
30259,16131
30444,16131
20539,16131
21002,16131
49238,16131
58344,0
9192,16131
9191,16131
67078,121255
30868,16131
13383,16131
67378,16131
68906,16131
20441,16131
21642,16131
22234,68704
50429,489094
50512,489094
61452,16131
3691,16131
10462,16131
52292,68560
50241,16131
56949,16131
57281,16131
54494,16131
54753,16131
30858,16131
50385,68560
20976,16131
63848,384135
9195,16131
83004,16131
60852,68699
60829,68699
8926,16131
10047,16131
10343,16131
9354,16131
9211,16131
6326,16131
6542,16131
2167,278787
2168,278787
2190,331349
2205,226229
50226,16131
50289,16131
34435,16131
31293,16131
57954,16131
58128,16131
54046,16131
6269,16131
7466,16131
9909,16131
10075,16131
51640,68560
67087,121255
58578,16131
58577,16131
58282,16131
55574,16131
56281,16131
52758,16131
52535,16131
52766,16131
52936,16131
52536,16131
52610,16131
57897,16131
20843,16131
9928,16131
60645,68700
60633,68700
58507,16131
66988,16131
49782,16131
38337,16131
40049,16131
58284,16131
9731,16131
9843,16131
9213,16131
9215,16131
52744,16131
52760,16131
58355,16131
66987,121273
66736,16131
58928,16131
9639,16131
9754,16131
67089,121255
67119,121255
22707,16131
24642,16131
6161,16131
5964,16131
6118,16131
22052,16131
53037,16131
29167,16131
9439,16131
9727,16131
52770,16131
64273,16131
64266,16131
9450,16131
52607,16131
57302,16131
9218,16131
33474,16131
34206,16131
58433,16131
58407,16131
37215,16131
57204,16131
57203,16131
37720,16131
10583,16131
5506,16131
20709,16131
5511,16131
10166,16131
10409,16131
53698,16131
54139,16131
65589,68705
30091,16131
52761,16131
64871,16131
64569,16131
52771,16131
10169,16131
76331,16131
76334,16131
57899,16131
20497,16131
76166,16131
56283,16131
56317,16131
9940,16131
58086,16131
64570,16131
64576,16131
22598,226426
2581,121153
2583,121153
3063,68641
31303,16131
3160,68641
3253,16131
58353,16131
54987,16131
68718,16131
71326,16131
9088,121271
67121,121255
67257,121255
60406,16131
52745,16131
52756,16131
34619,16131
8275,16131
9045,16131
10195,16131
47983,16131
21458,16131
21027,16131
21862,16131
81450,16131
63700,16131
58525,16131
14781,16131
14783,16131
23717,16131
25076,16131
73840,16131
61317,68699
9452,16131
9462,16131
27801,16131
27482,16131
55436,173839
9954,16131
49240,16131
49506,16131
15304,16131
57143,16131
34707,16131
53410,16131
66213,278989
5939,16131
60164,16131
53302,16131
53604,16131
63917,16131
63862,16131
11303,16131
66294,16131
59705,16131
59990,16131
51938,68560
51896,68560
51616,68560
27200,16131
27353,16131
65461,16131
66028,16131
64756,16131
64786,16131
65140,16131
52309,16131
109452,16131
35339,16131
64498,16131
8206,16131
3552,16131
10284,16131
58958,16131
64508,16131
33479,16131
11467,16131
12034,16131
9932,16131
6097,16131
20977,16131
59169,16131
59563,16131
9404,16131
9466,16131
64284,16131
54268,331575
9931,16131
52452,331575
52712,16131
41312,16131
41434,16131
53301,16131
59093,16131
59478,16131
58378,16131
27483,16131
6235,16131
24995,16131
25426,16131
37273,16131
37328,16131
37660,16131
30884,16131
31828,16131
31827,16131
31682,16131
31681,16131
54792,646885
55341,16131
9401,16131
34210,16131
9590,16131
5344,16131
36524,16131
64874,16131
65188,16131
34054,16131
35096,16131
9148,16131
64980,16131
63874,16131
5352,16131
37498,16131
37596,16131
27177,16131
32719,16131
64889,16131
5901,16131
36495,16131
10307,16131
24309,16131
24198,16131
9147,16131
9157,16131
63630,16131
32472,16131
59133,16131
53641,16131
33772,16131
33654,16131
53290,16131
24996,16131
59021,16131
59149,16131
20589,16131
65028,16131
32505,16131
55612,173839
33677,16131
59037,16131
9975,16131
13521,16131
22303,16131
65015,16131
40547,16131
58831,16131
64512,16131
58527,16131
58814,16131
71394,16131
25948,16131
41596,16131
32069,16131
9327,16131
9767,16131
33522,16131
33952,16131
31855,16131
64824,16131
31490,16131
31701,16131
64288,16131
58565,16131
31509,16131
31311,16131
57919,16131
24708,16131
25995,16131
29798,16131
29762,16131
37218,16131
37700,16131
9345,16131
58165,16131
33743,16131
63894,16131
64332,16131
20356,16131
20979,16131
6197,16131
9167,16131
7515,68705
21225,16131
55798,226413
10282,16131
10435,16131
57977,16131
26129,16131
6539,16131
62894,16131
63642,16131
34058,16131
34424,16131
53578,16131
10295,16131
64333,16131
12504,16131
14608,16131
64102,16131
82004,16131
27047,16131
24586,16131
24362,16131
25830,16131
21389,16131
82135,121270
83581,121224
9560,16131
9571,16131
37679,16131
37890,16131
9383,16131
30894,16131
31148,16131
64107,16131
58092,16131
57767,331569
10007,16131
9201,16131
85670,121224
12320,16131
29625,16131
29747,16131
24197,16131
57525,331569
9799,16131
6059,16131
35403,16131
38328,16131
9581,16131
62909,16131
63674,16131
54458,16131
54561,16131
37096,16131
37251,16131
37583,16131
41589,16131
41766,16131
61878,16131
39056,16131
27539,16131
10208,16131
10207,16131
58691,16131
40551,68705
21789,16131
55015,436555
55016,436555
6007,16131
9382,16131
26105,16131
26363,16131
26309,16131
26531,16131
32075,16131
26520,16131
37483,16131
54876,751901
9203,16131
49379,121249
49846,436716
27809,16131
10471,16131
11717,68703
37648,16131
73954,16131
24067,16131
54123,16131
73330,16131
77646,16131
62917,16131
7659,16131
25352,16131
10114,16131
10019,16131
25814,16131
10297,16131
25916,16131
40771,16131
54914,751901
54967,751901
9819,16131
42980,16131
20148,16131
20484,16131
41357,16131
31333,16131
33858,16131
33862,16131
33976,16131
30093,16131
30095,16131
54926,436555
55698,68699
54542,16131
54587,16131
9381,16131
8205,16131
31005,16131
58117,16131
49866,383991
24118,16131
33755,16131
55054,436555
6772,16131
24068,16131
55047,751901
34898,16131
10219,16131
31027,16131
45734,16131
45628,16131
45694,16131
45742,16131
54608,16131
54632,16131
54812,16131
32750,16131
33529,16131
30517,16131
32284,16131
32521,16131
46556,16131
53834,16131
53833,16131
30546,16131
54518,16131
10035,16131
62869,16131
62833,16131
22763,16131
22407,16131
22915,16131
54364,16131
54534,16131
27221,16131
27222,16131
53835,16131
53895,16131
54088,16131
30378,16131
58626,16131
151670,16131
58695,16131
57968,16131
57741,16131
54946,16131
58585,16131
58599,16131
58623,16131
58652,16131
58725,16131
58737,16131
58763,16131
30201,16131
44410,16131
45564,16131
54970,436555
55074,436555
32328,16131
58625,16131
37940,16131
47927,436320
48907,68675
64361,16131
22917,16131
23123,16131
58120,16131
54848,16131
54566,16131
54729,16131
9630,16131
54420,16131
10227,16131
58235,16131
32123,16131
36149,16131
9821,16131
33978,16131
33994,16131
54737,16131
47894,68675
23014,16131
34289,16131
32747,16131
54998,751901
55048,751901
54460,16131
49499,331412
24428,16131
56061,16131
49755,121128
50202,68560
64900,16131
27187,16131
28172,16131
10243,16131
23895,16131
54826,16131
33833,16131
40761,16131
40907,16131
54759,16131
10067,16131
50464,68560
54082,16131
54101,16131
33783,16131
64232,16131
64207,16131
32571,16131
54108,16131
54217,16131
58709,0
58710,0
54081,16131
58634,0
58633,0
58720,0
33879,16131
33880,16131
58076,0
57998,0
58081,0
54788,16131
54740,16131
51590,68560
33590,16131
58641,0
81520,16131
20485,16131
20598,16131
67091,16131
67431,278991
21583,16131
57997,0
54706,16131
54690,16131
9810,16131
9809,16131
9509,16131
55005,331489
27161,16131
27855,16131
52436,121132
41817,16131
78622,16131
54482,16131
152382,16131
58734,0
58733,0
63556,16131
63682,16131
21955,16131
63429,16131
63430,16131
58663,0
58664,0
53292,16131
53764,16131
54263,16131
58743,0
26512,16131
4356,16131
3994,16131
4358,16131
4680,16131
20989,16131
68409,16131
68410,16131
29310,16131
39302,16131
58105,0
58106,0
58676,0
53621,68705
54333,16131
60002,279001
61929,16131
62491,16131
62457,16131
63587,16131
58006,0
58116,0
58005,0
20772,16131
21311,16131
27149,16131
54096,16131
71017,68702
87304,16131
23015,16131
10081,16131
33817,16131
58008,0
12248,68705
54543,16131
54490,16131
54496,16131
54520,16131
23013,16131
54475,16131
54435,16131
54640,16131
47926,331412
54436,16131
28678,16131
28470,16131
29025,16131
50204,68560
27127,16131
27689,16131
54340,16131
68665,16131
63909,16131
63907,16131
64847,16131
36,16131
20838,16131
23948,16131
23926,16131
77830,16131
37076,16131
35074,16131
58123,0
58124,0
55083,173805
55236,16131
10251,16131
54643,16131
55086,173805
55494,16131
55776,16131
61504,16131
61951,16131
58024,0
58134,0
58023,0
36188,16131
37045,16131
9823,16131
13770,16131
58682,16131
58681,16131
64984,16131
54404,16131
54500,16131
23632,16131
63344,16131
58026,0
58683,16131
61953,16131
62375,16131
8324,16131
10612,16131
10316,16131
21773,16131
54554,16131
54675,16131
54431,16131
10232,16131
34867,16131
54934,16131
10255,16131
27107,16131
27567,16131
38246,16131
63046,16131
63435,16131
28489,16131
26498,16131
25366,16131
64894,16131
62665,16131
62611,16131
29750,16131
9726,16131
58153,0
58154,0
54854,16131
10322,173846
10168,173847
10098,173847
53356,16131
35159,16131
58053,0
58054,0
27021,16131
58158,0
20108,16131
20630,16131
58644,16131
31339,16131
28494,16131
28655,16131
58643,16131
31755,16131
58056,0
58646,16131
58163,0
4492,16131
4262,16131
63437,16131
63690,16131
31041,16131
64993,16131
65059,16131
63871,16131
63884,16131
31357,16131
66694,16131
68666,16131
54384,16131
21643,16131
22245,16131
58707,16131
58708,16131
47006,436320
47005,436320
47649,436320
35136,16131
36061,16131
65462,121279
24196,16131
64773,16131
58169,0
58170,0
58714,16131
58064,0
58180,0
58063,0
151657,0
151658,0
25294,16131
25488,16131
25450,16131
25799,16131
58066,0
25864,16131
33600,16131
27603,16131
64344,16131
64840,16131
33823,16131
7757,16131
54863,16131
24260,16131
25278,16131
27409,16131
66520,16131
62377,16131
27345,16131
64683,16131
58207,0
58208,0
34061,16131
26491,16131
58097,0
58098,0
38656,16131
58212,0
63706,16131
35164,16131
58543,16131
58544,16131
65453,16131
65769,16131
58104,0
68611,16131
33595,16131
64759,16131
20972,16131
58550,16131
33622,16131
27067,16131
27049,16131
21411,16131
22048,16131
52418,68560
53011,121132
33739,16131
47161,436320
64309,16131
34880,16131
66076,16131
66469,68703
61372,16131
61513,16131
3060,16131
3057,16131
54301,16131
67814,16131
67813,16131
29183,16131
29323,16131
58223,0
58224,0
54743,16131
54885,16131
62963,16131
58101,0
58232,0
58102,0
25784,16131
58109,0
54887,16131
67929,16131
58600,16131
47819,436320
49682,68560
49681,68560
71102,16131
9048,16131
64310,16131
47805,436320
63564,16131
51578,68560
27229,16131
47233,436320
54657,16131
41051,16131
42853,16131
65647,16131
65825,16131
67932,16131
54731,16131
9249,16131
53402,16131
53659,278834
27822,16131
27821,16131
32541,16131
54940,16131
9142,68697
29249,16131
32650,16131
52409,68560
61178,16131
61395,16131
65971,16131
62415,16131
62416,16131
58575,16131
58576,16131
65963,16131
35166,16131
35204,16131
8440,16131
25965,16131
26101,16131
66071,16131
54659,16131
52939,0
52940,0
58588,16131
29836,16131
26486,16131
3993,16131
31290,16131
47308,436320
47257,436320
21827,16131
10080,16131
34991,16131
10828,173846
23336,16131
23952,16131
31300,16131
27201,16131
36201,16131
25,16131
26,16131
34882,16131
29675,16131
36146,16131
22429,16131
27043,16131
34884,16131
34894,16131
36145,16131
21060,16131
22542,16131
23954,16131
66045,16131
31867,16131
32163,16131
49683,68560
49925,68560
68112,16131
36163,16131
36610,16131
29399,16131
51724,68560
26095,16131
47267,436320
31571,16131
31978,16131
70586,16131
47236,436320
37698,16131
58596,16131
4452,16131
53429,226260
53869,16131
58551,16131
36167,16131
33863,16131
34066,16131
34199,16131
60742,16131
60999,16131
25116,16131
31676,16131
37047,16131
38781,16131
33868,16131
55315,16131
7915,68705
66102,16131
22126,16131
59535,16131
9190,68697
9524,68697
70628,68702
70918,68702
34223,16131
34311,16131
59477,16131
33638,16131
58236,16131
31045,16131
31408,16131
4309,16131
4544,16131
65045,16131
64705,16131
21134,16131
27853,16131
27993,16131
35503,16131
70492,16131
51627,68560
22280,16131
23018,16131
26479,16131
34561,16131
30675,16131
31144,16131
3556,16131
52473,68632
28003,16131
28211,16131
70523,68704
52403,68560
34793,16131
52873,173690
53792,278834
33712,16131
35821,16131
36077,16131
53991,16131
35109,16131
33786,16131
35540,16131
15128,16131
27027,16131
57733,16131
15153,16131
70299,16131
70633,16131
35825,16131
20018,16131
20017,16131
35822,16131
35824,16131
30447,16131
30778,16131
55150,16131
34584,16131
64452,16131
64443,16131
50998,68560
58698,68697
30525,16131
9554,68697
56451,16131
65032,0
65011,0
65114,0
64631,16131
64632,16131
47321,436320
67671,16131
152436,16131
64444,16131
65107,0
26085,16131
9298,16131
30205,16131
69442,16131
64442,16131
57734,16131
30207,16131
30301,16131
65012,0
65039,0
58140,16131
64436,16131
65108,0
65119,0
21993,16131
63627,16131
63718,16131
34239,16131
23151,16131
64687,16131
35982,16131
63579,16131
63633,16131
50898,68560
69450,16131
27930,16131
64723,16131
34669,16131
60074,16131
60708,16131
47324,436320
47555,436320
25780,16131
25929,16131
104411,16131
26063,16131
64411,16131
26701,16131
2769,16131
38946,16131
26692,16131
26869,16131
4310,16131
4508,16131
25118,16131
27299,16131
27559,16131
26871,16131
27030,16131
64690,16131
47675,436320
36235,16131
36950,16131
20104,16131
20898,16131
63580,16131
54059,16131
49232,68560
50589,68560
54851,16131
34012,16131
34315,16131
47556,436320
25328,16131
25322,16131
29609,16131
29847,16131
63609,16131
64243,16131
25714,16131
25852,16131
53841,16131
54179,16131
33962,16131
33961,16131
36079,16131
63590,16131
8055,16131
27060,16131
22107,16131
24172,16131
10079,16131
62330,16131
35925,16131
5175,16131
36022,16131
40196,16131
42008,16131
5191,16131
36083,16131
66543,278991
63535,16131
9748,16131
9705,16131
54880,16131
52483,121124
52623,173690
54067,16131
30107,16131
23950,16131
36088,16131
38978,16131
64213,16131
64383,16131
2191,331349
2322,383915
59390,16131
64385,16131
36894,16131
36893,16131
61900,16131
62900,16131
63553,16131
64665,16131
64655,16131
61731,16131
61700,16131
30090,16131
30085,16131
26056,16131
3390,16131
3233,16131
55490,16131
55526,16131
56895,16131
57084,16131
24354,16131
33999,16131
47864,331551
26660,16131
66516,121277
60556,16131
30069,16131
25772,16131
25853,16131
32227,16131
27,16131
59146,173839
59063,121084
59631,68527
57444,16131
24089,16131
54795,16131
32044,16131
61491,16131
53281,68560
57243,16131
57904,16131
25268,16131
87383,16131
88422,16131
37816,16131
53305,16131
51844,68560
31740,16131
57623,16131
58268,16131
58598,16131
36144,16131
58752,121265
58886,121265
64365,16131
64600,16131
51872,68560
20056,16131
36090,16131
66638,16131
31486,16131
88410,16131
90254,16131
36812,16131
37143,16131
66617,16131
60102,226249
34922,16131
34921,16131
61699,16131
31212,16131
25930,16131
25951,16131
67406,16131
87377,16131
152435,16131
30908,16131
59925,68527
60222,68527
34605,16131
58715,121084
59154,121084
64056,16131
64049,16131
59121,68527
88398,16131
90074,16131
54058,16131
92572,16131
90428,16131
94658,16131
6036,16131
25398,16131
61211,16131
36029,16131
36657,16131
39126,16131
39262,16131
53583,16131
54117,16131
66137,16131
35793,16131
36132,16131
30391,16131
46910,436320
46909,436320
58815,121084
59451,121084
35437,16131
35854,16131
58376,278977
60188,68527
51254,68560
87369,16131
56670,16131
35131,16131
35494,16131
36873,16131
37495,16131
65575,16131
65839,16131
38887,16131
35352,16131
88352,16131
90362,16131
34713,16131
35014,16131
53021,68560
2587,594383
34523,16131
38142,16131
65859,16131
25588,16131
34595,16131
51486,68560
51856,68560
65751,16131
90364,16131
59259,121084
90399,16131
25620,16131
25691,16131
36744,16131
39376,16131
34249,16131
2220,1014717
3128,16131
3123,16131
51499,68560
52042,68560
87363,16131
26622,16131
39017,16131
65397,16131
33982,16131
47115,436320
47113,436320
47363,436320
32733,16131
33835,16131
47361,436320
47501,436320
20415,16131
47489,436320
67541,16131
88295,16131
89600,16131
47200,436320
36822,16131
54241,16131
54537,16131
106804,121257
36734,16131
43198,16131
39215,16131
110487,16131
104366,16131
5834,16131
67485,16131
67134,16131
67403,16131
42760,16131
37108,16131
67323,16131
87359,16131
39339,16131
3391,16131
3392,16131
41112,16131
36733,16131
56971,16131
32814,16131
88238,16131
89145,16131
51278,68560
52273,68560
41448,16131
41492,16131
106646,16131
106984,121257
42488,16131
47622,226411
67145,16131
63514,16131
29178,16131
29159,16131
106645,16131
106819,121267
39543,16131
65753,16131
61160,68527
48010,226409
43009,16131
90270,16131
91560,16131
43173,16131
63544,16131
152117,16131
3124,16131
3117,16131
104399,16131
104055,16131
58422,173656
27013,16131
27929,16131
28630,16131
45540,16131
45602,16131
32297,16131
52505,68560
52564,68560
107170,173819
25162,16131
25185,16131
50928,68560
87353,16131
44430,16131
104542,16131
2771,16131
47995,173835
48152,226409
62447,16131
32108,16131
47733,68695
64219,16131
64350,16131
66767,16131
67206,279001
97746,16131
104521,278991
39515,16131
39757,16131
43834,16131
89030,16131
66017,16131
106377,384103
107025,384103
49370,16131
19854,16131
31840,16131
25270,16131
37768,16131
52506,68560
52913,68560
57250,16131
58263,226425
52751,68560
101982,16131
64768,16131
64642,16131
87346,16131
31550,16131
66310,16131
48236,0
48235,0
66219,16131
106378,646984
56376,16131
56797,16131
91968,16131
94880,16131
46976,16131
50603,68560
51858,68560
43003,16131
97925,16131
108131,226379
109906,121250
108432,121250
31276,16131
107916,68686
28365,16131
28735,16131
25504,16131
91969,16131
58874,121087
97410,16131
100440,16131
36923,16131
23423,16131
24455,16131
87366,16131
92192,16131
92161,16131
3235,16131
30607,16131
31016,16131
3118,16131
29160,16131
56529,16131
39401,16131
26892,16131
27831,16131
104056,16131
152097,16131
29086,16131
29239,16131
101003,16131
30678,16131
29186,16131
69417,16131
89611,16131
49708,68560
108132,226376
29507,16131
66571,16131
66663,16131
96261,16131
97688,16131
107915,68686
29458,16131
66710,16131
101981,16131
152073,16131
36839,16131
29591,16131
29769,16131
49953,68560
51573,68560
30070,16131
30449,16131
32908,16131
32909,16131
33029,16131
32828,16131
61153,68527
30073,16131
30054,16131
92719,16131
92162,16131
94813,16131
39190,16131
39944,16131
23734,16131
25197,16131
32882,16131
38585,16131
37981,16131
96981,16131
99215,16131
64819,0
64820,0
96953,16131
64821,0
37547,16131
37232,16131
49091,16131
49516,121275
64933,0
64934,0
64928,0
64974,0
65066,0
65065,0
65058,0
65082,0
65133,0
65134,0
65193,0
65194,0
65130,0
65160,0
65186,0
65210,0
25624,16131
25728,16131
61142,68527
56946,16131
65365,0
65366,0
26891,16131
65360,0
151817,0
37162,16131
60113,68527
60438,68527
60942,68527
61352,68527
64542,16131
96831,16131
97611,16131
56671,16131
63900,16131
60439,68527
60514,68527
26607,0
26608,0
26538,0
26537,0
3564,16131
63523,16131
63658,16131
10143,16131
63645,16131
3238,16131
61434,16131
62836,16131
63509,16131
10352,16131
37156,16131
63898,16131
60848,68527
51800,0
51799,0
37300,16131
37734,16131
52888,68560
58460,121087
54198,16131
101004,16131
96894,16131
52406,173708
53465,16131
64964,0
64927,0
64371,16131
64311,16131
64369,16131
64429,16131
65057,0
65080,0
64203,16131
64314,16131
65129,0
65158,0
65208,0
65185,0
49068,16131
49315,16131
65359,0
37227,16131
25457,16131
29352,16131
29334,16131
25583,16131
64627,16131
58260,278816
64596,16131
35,16131
66255,16131
39559,16131
40280,16131
10144,16131
64707,16131
66352,16131
26888,16131
94941,16131
10351,16131
94944,16131
37318,16131
32898,16131
33945,16131
39043,16131
25331,16131
24955,16131
26665,16131
58349,226243
58753,121087
49549,68701
49604,68701
64539,16131
65737,16131
66095,16131
57476,16131
66768,16131
66802,16131
37097,16131
63506,16131
53561,16131
53934,16131
64587,16131
49784,121120
50751,68560
66776,16131
66661,16131
66681,16131
27462,16131
63892,16131
64358,16131
64202,16131
64326,16131
5052,16131
53757,16131
64422,16131
56762,16131
5068,16131
57499,68527
63889,16131
49464,16131
64308,16131
64348,16131
64532,16131
64589,16131
49754,121120
53691,121277
32950,16131
66493,16131
66717,16131
152082,16131
20353,16131
21431,16131
40013,16131
40652,16131
14472,173853
64335,16131
66703,16131
56196,16131
66936,68705
49705,68691
54684,16131
151886,16131
58906,121097
53897,16131
56088,16131
58759,121087
66632,16131
66606,16131
66648,16131
60229,68527
64635,16131
62571,16131
63185,16131
60232,68527
60711,68527
151881,16131
24868,16131
63503,16131
63467,16131
21399,16131
21951,16131
49533,68704
59033,68527
64630,16131
63863,16131
63934,16131
58897,68527
37843,16131
31909,16131
31966,16131
38743,16131
54154,16131
56104,121277
56599,16131
36243,16131
36244,16131
99704,16131
65738,16131
40409,16131
41078,16131
37925,16131
47352,16131
49641,121264
49757,68691
56607,16131
64322,16131
66654,0
66653,0
33,16131
25718,16131
25098,16131
26033,16131
46600,16131
47000,16131
58997,68527
64867,0
64868,0
58593,68527
64880,0
64870,0
37155,16131
65714,16131
65342,0
65341,0
65336,0
151811,0
35983,16131
35984,16131
65138,0
65126,0
65125,0
21347,16131
21453,16131
64911,0
64912,0
64930,0
64908,0
65122,0
65041,0
65042,0
65038,0
65064,0
66885,16131
69038,16131
69366,16131
26553,16131
26883,16131
65178,0
65177,0
65176,0
65184,0
60531,68527
37407,16131
21938,16131
21974,16131
35713,16131
35714,16131
58677,68527
60354,68527
21406,16131
21543,16131
39843,16131
151861,0
50496,68691
25994,16131
64294,16131
108431,173814
21460,16131
21615,16131
28567,16131
62159,16131
63078,16131
47314,16131
60532,68527
21905,16131
66449,121263
30452,16131
40834,16131
41696,16131
14096,16131
21548,16131
21659,16131
108354,68686
29113,16131
45533,16131
64907,0
64926,0
29187,16131
25576,16131
26469,16131
65037,0
65121,0
65132,0
65056,0
65182,0
65175,0
29335,16131
21626,16131
21717,16131
29459,16131
46808,16131
19712,16131
39599,16131
65335,0
27427,16131
53398,16131
54104,16131
21676,16131
21775,16131
69327,16131
56219,16131
66229,16131
66505,121263
21879,16131
21850,16131
56165,16131
21736,16131
34,16131
50,68459
52391,68560
108353,68686
67854,16131
368,120791
358,120791
394,120791
64670,16131
68463,16131
21808,16131
15068,16131
60881,68527
56496,16131
28519,16131
28436,16131
63267,16131
299,120791
239,120791
292,120791
350,120791
43420,16131
21305,16131
383,120791
436,120791
53572,16131
54262,16131
62882,16131
21353,16131
21293,16131
21415,16131
63880,16131
56103,16131
63631,16131
63866,16131
21467,16131
65989,16131
66156,16131
28421,173847
28336,173847
43002,16131
66567,121263
21561,16131
66060,16131
32358,16131
33042,16131
344,120791
32211,16131
32212,16131
279,120791
21631,16131
38593,16131
32118,16131
32117,16131
5064,16131
21679,16131
66529,121263
218,120791
382,120791
65850,16131
64086,16131
64022,16131
62576,16131
62968,16131
61530,16131
21749,16131
52685,68560
26819,16131
4812,16131
5055,16131
59942,68527
8186,16131
27439,16131
58569,68527
15154,16131
15015,16131
35356,16131
37785,16131
63754,16131
63753,16131
63915,16131
4816,16131
5257,16131
40621,16131
41965,16131
27260,16131
27659,16131
66583,121263
67732,16131
67252,16131
67771,16131
23195,16131
67701,16131
63110,16131
63166,16131
67453,16131
12000,68701
11756,68701
340,120791
39,16131
32316,16131
58457,68527
32226,16131
101,120791
102,120791
62624,16131
376,120791
99825,16131
272,120791
32149,16131
66142,16131
21692,16131
63038,16131
63277,16131
62868,16131
21308,16131
