Node,Indegree,Outdegree
60938,7,7
93710,1,1
60945,14,14
28180,1,1
93719,3,3
28184,58,58
93720,5,5
28186,2,2
60958,1,1
93729,1,1
60966,12,12
60967,3,3
60973,35,35
28205,3,3
60976,7,7
60978,58,58
60981,10,10
126519,1,0
28219,12,12
60987,9,9
28224,0,1
61002,1,1
61003,23,23
28239,1,1
61009,1,1
61017,1,1
28250,33,33
28259,15,15
61028,5,4
28261,7,7
28263,1,1
28267,25,25
93804,2,1
28275,12,12
61048,30,24
61051,9,9
61059,13,13
93827,5,5
93831,7,7
93833,7,7
61073,8,10
28307,104,104
126612,2,2
61082,33,36
28317,21,21
28323,26,26
28327,2,2
61096,1,1
28331,3,3
61102,2,2
28336,10,10
28337,37,37
61105,4,4
126643,1,1
28340,28,28
61109,26,26
126644,1,1
61108,1,1
61107,1,1
126649,1,1
28346,12,12
61115,8,8
93883,2,2
28341,1,1
126656,1,1
61120,3,3
61124,12,12
61127,5,5
93900,10,10
126675,2,2
28372,2,2
28377,31,31
61150,7,7
28384,3,3
61153,10,10
61155,9,9
28390,12,12
61160,10,10
28395,1,1
61166,3,3
126705,7,7
28401,1,1
28403,7,6
126716,3,3
93950,128,151
28414,1,1
61183,1,0
61187,2,2
93961,40,40
28436,10,10
61204,1,1
28440,50,48
28442,2,2
61211,4,4
61219,1,1
28452,44,44
61223,16,16
93992,3,3
28457,6,6
61227,23,23
28461,18,18
28465,65,65
94003,1,2
61240,13,13
61243,2,2
94016,7,7
28486,1,1
28487,31,31
28491,31,31
28496,34,34
61265,18,18
28498,39,39
61269,4,4
28506,10,10
94045,3,3
28510,0,13
61282,3,2
61285,14,14
28522,5,5
61290,2,1
61300,7,7
61301,9,9
28538,1,1
94074,4,4
61307,2,2
61306,2,2
61313,14,14
61317,17,17
28554,3,3
61325,26,24
28558,40,27
28559,71,71
28561,1,1
61333,13,12
61339,37,37
61347,1,1
28582,9,9
61352,10,10
61356,27,26
61357,11,11
126897,2,2
28594,14,13
94141,38,38
94144,7,5
61383,1,1
28618,12,12
126923,61,61
28622,5,5
94159,40,40
61391,1,1
61400,31,29
28634,12,12
94170,3,3
61410,1,0
61412,28,28
94191,7,7
94196,3,3
61429,4,4
94200,1,1
61434,10,10
126971,0,1
28668,2,1
61435,11,11
61442,8,8
94214,2,2
126983,7,7
61448,37,37
61452,14,14
94223,20,20
28700,29,29
94236,1,1
61470,1,1
61478,10,0
61479,7,7
61487,13,13
94256,5,5
127026,7,7
127029,5,5
28727,1,1
61495,1,1
61498,13,13
28732,1,1
61506,2,2
127043,1,1
94274,3,3
61511,10,10
28750,1,1
127060,78,78
61530,10,10
61532,23,17
61537,23,23
61541,8,8
28773,3,3
28778,16,16
61552,22,22
61554,9,9
61555,2,1
28792,3,3
61562,9,9
28803,15,14
61574,29,34
61575,1,2
94348,13,13
61585,1,1
94357,21,21
61590,25,19
94361,3,3
61597,5,5
94366,1,1
127136,7,7
61605,3,6
61613,5,5
28849,1,0
61632,12,12
28866,45,43
61635,37,37
61639,24,23
28875,3,3
28877,1,1
61647,3,3
61651,3,3
61655,1,1
61662,2,0
61666,1,0
28899,52,49
28903,2,2
61679,4,4
61693,11,11
94465,2,2
61702,34,34
127238,7,7
61707,1,1
28946,12,12
28951,13,13
61720,34,34
127261,1,1
61726,18,18
61743,34,34
28975,20,28
28980,1,0
94522,1,1
94523,1,1
127292,7,7
28990,2,4
61758,1,0
61763,19,19
94534,40,40
61772,42,43
29007,78,71
94543,2,0
61780,17,17
29020,40,40
29022,25,25
94559,2,2
94564,3,3
29028,1,0
61799,1,1
127337,7,7
61803,37,37
94574,1,1
94586,5,5
61822,2,2
94592,0,6
61827,23,23
61832,40,37
127370,5,5
94605,3,3
127384,2,2
61855,6,1
94633,2,2
61866,18,18
29098,3,3
61869,13,13
29104,69,69
94645,29,29
61878,10,10
61879,23,23
94650,3,4
61883,19,20
94651,2,1
127424,1,1
94665,2,2
29133,44,44
127438,7,7
61918,0,7
29152,16,16
61921,15,15
29159,3,3
29160,3,3
61934,13,13
29167,3,3
29172,37,37
29173,40,51
61943,31,32
94716,82,82
29180,0,1
29183,7,7
61955,5,5
29191,1,1
61960,14,14
61963,5,5
61965,4,4
29211,13,13
61980,15,15
61983,6,6
94755,46,46
61987,5,5
61988,5,5
29219,1,1
61991,12,12
61998,10,10
62005,1,1
29239,3,3
62008,10,10
62011,5,5
29248,1,1
62017,7,7
94786,10,10
94787,3,3
62020,2,2
29249,7,7
62022,7,7
29256,11,11
29257,9,9
62025,4,4
62034,10,10
29268,12,12
62038,10,10
62039,4,4
29270,5,5
62043,4,4
127582,4,4
62052,22,22
94827,8,8
62065,14,19
62067,23,23
62075,3,3
29310,28,28
62078,0,3
62082,2,2
29315,2,2
29321,2,2
29323,24,24
29341,30,30
62112,7,7
94880,65,65
29344,1,1
62115,19,19
94887,48,48
62119,8,8
29352,2,1
62122,17,17
62123,40,40
94888,1,1
62127,36,36
62130,2,2
62132,24,24
29367,1,1
62137,2,1
62142,36,36
29375,14,14
62144,1,1
29377,1,1
62151,23,23
62159,1,1
29392,44,44
94928,10,10
62164,15,15
29396,1,1
62168,1,0
62172,36,36
29406,21,21
62178,28,28
62187,3,3
62189,1,1
94959,20,20
62193,40,40
94969,41,41
62201,9,9
62210,3,3
29446,51,51
62215,11,11
127752,1,1
62220,7,7
62222,22,21
29454,1,1
62225,7,7
29461,18,18
62231,1,1
62235,31,32
62236,32,32
29467,19,18
62241,7,8
29479,28,28
127785,1,1
95023,51,51
29488,1,1
29495,2,2
62271,23,23
62276,25,25
62277,17,17
29511,44,44
62279,3,3
62283,5,5
62288,36,36
95056,4,4
29522,53,53
127824,5,5
95060,45,45
29529,2,2
62301,3,3
127841,7,7
29543,37,37
29544,8,8
29546,30,30
62316,1,1
29548,2,2
62319,24,22
62322,31,31
95097,6,6
29564,12,0
62338,43,43
29572,63,63
127879,2,2
62346,24,24
62349,6,6
29587,6,6
127891,1,0
127896,2,2
62361,5,5
95128,13,13
29595,104,104
29596,83,83
62369,3,3
95139,2,2
62374,2,2
62385,2,2
29618,22,22
29619,16,16
62392,7,7
62397,8,8
62402,13,3
62407,2,2
29652,1,1
29656,66,59
29662,8,8
95200,5,5
29666,25,25
29675,31,31
127983,2,2
95215,2,2
62450,39,39
29682,2,2
62453,1,1
95221,1,1
95226,3,3
29691,0,2
127997,1,1
29696,7,7
62464,47,47
29701,23,23
62471,29,29
29705,1,1
62477,5,5
62486,2,2
29728,16,16
62496,24,23
128034,8,8
62500,8,8
29735,6,6
62507,1,1
29740,25,25
62511,3,3
62514,8,8
128052,7,7
95286,29,29
29751,6,6
62520,7,7
62521,1,1
62528,24,24
95299,27,27
62531,14,14
29771,25,25
62541,23,23
29779,19,19
62550,7,7
62553,11,11
29786,21,21
29787,19,19
62560,1,1
29793,21,21
29802,19,19
62571,0,1
95340,2,1
29810,25,21
128116,5,5
128117,5,5
62580,0,1
62586,19,20
95355,6,6
29819,21,21
95357,47,47
62589,1,1
128127,2,2
29824,2,2
29830,1,1
62599,10,10
95368,2,2
62605,1,9
29844,19,19
62614,13,13
29847,30,30
29850,24,24
29861,3,3
62630,1,1
128168,4,4
62633,0,7
128170,4,4
128172,14,14
29868,2,2
29872,27,27
29876,4,4
62644,1,1
29878,20,20
62649,3,3
29886,1,1
62657,3,3
29890,28,28
62661,24,24
29896,1,1
95434,23,23
29898,12,12
62676,24,24
29910,19,19
29918,12,12
29927,25,25
62702,6,6
29934,20,20
29938,28,28
95477,1,1
29943,12,12
29944,27,27
95487,6,6
29957,2,2
29962,28,28
95500,3,3
62740,9,14
128278,2,2
29974,6,6
29976,2,2
62749,7,7
29982,13,13
95522,2,2
29990,20,20
62759,4,4
29998,1,1
62768,14,14
62776,2,2
62779,3,3
62784,9,9
62797,1,1
95570,1,1
62805,5,5
30044,13,13
62812,6,6
62819,24,24
95588,2,2
30053,7,7
30054,11,10
95591,6,4
62823,12,11
30058,16,16
62828,2,2
30061,38,37
128367,1,1
30065,14,14
30069,7,8
128373,1,1
30073,30,30
30074,28,31
62847,11,11
62851,6,6
30085,32,32
30090,7,7
62859,32,32
128407,1,1
62873,15,15
30107,7,7
30109,19,24
30111,40,41
62879,2,0
62885,4,4
62886,4,4
30122,27,27
62894,4,4
30134,1,1
30135,1,1
95672,5,5
30137,21,21
30138,21,21
62911,2,2
128448,7,7
62919,1,1
30152,44,44
30153,45,44
62927,2,2
30161,19,19
30162,19,19
30163,2,3
62930,6,6
30168,1,1
95705,1,1
62941,3,3
95715,6,6
30181,25,25
62951,13,13
30184,25,25
30188,23,23
62960,8,8
62961,8,8
62963,1,1
30198,25,25
62971,3,0
62978,20,21
62981,33,33
30213,1,5
30214,5,5
95757,7,7
95760,6,6
30225,5,5
62995,33,33
30227,5,5
62997,1,1
63003,23,23
95772,5,3
63007,7,7
63008,17,17
30255,1,1
63025,6,4
95797,6,6
128568,14,13
63033,2,2
95805,3,3
63040,21,14
63041,5,7
30276,13,13
63046,1,1
30281,11,11
30282,11,9
63058,6,6
95830,4,4
63067,34,34
30303,41,38
63081,12,12
30314,2,2
63085,1,1
95857,6,6
63089,24,24
95860,6,6
63095,21,34
95868,3,3
63100,3,3
95872,13,13
95880,6,6
30354,1,1
63123,2,2
30358,4,4
63128,17,17
63131,5,5
30366,27,24
63135,6,6
63139,14,14
63140,10,10
30372,3,3
128683,8,8
63158,5,5
95927,6,6
30391,1,1
63162,3,3
30395,37,37
95939,4,4
128709,1,1
63175,24,24
63176,1,2
63177,5,5
63182,3,3
95952,4,4
128723,1,1
63190,1,1
128730,2,2
63197,15,15
63200,9,9
95968,1,1
30434,4,4
63203,2,1
63204,23,23
128741,57,21
128742,21,61
63207,29,26
30437,4,4
63211,25,25
30449,1,0
30452,2,2
63221,1,1
63223,25,25
95995,27,27
30461,14,14
128765,38,40
63232,1,1
63235,1,1
63243,51,51
30478,17,28
96019,6,6
63258,53,55
63269,1,1
63281,0,1
96055,2,2
63291,3,3
63294,2,2
63296,0,1
30529,8,8
63307,6,6
63311,19,19
63323,0,1
96098,13,13
96099,13,13
63333,26,26
96103,3,3
63337,28,23
96105,1,1
96111,6,6
63344,1,1
30577,1,1
63351,3,3
30591,1,1
63364,5,5
63367,22,15
63374,16,16
63376,1,1
63395,15,15
63406,16,14
63411,4,4
63415,8,8
63424,13,13
63430,1,1
96199,1,1
63434,12,6
63440,2,2
63446,2,2
96223,40,40
96224,37,37
30689,1,1
63459,10,10
63464,1,1
63467,2,2
129008,5,5
129010,5,5
96246,7,8
30713,46,46
30714,37,37
129020,2,2
30720,3,3
96261,17,17
63493,15,15
30726,1,1
63500,1,1
63506,2,2
63508,30,30
63509,7,7
129047,5,5
63514,2,2
63515,4,4
96284,3,3
129053,7,7
63521,25,25
63523,5,5
63527,5,5
30764,41,41
96300,8,8
63535,2,2
96304,2,2
63544,44,44
96315,3,3
63553,44,44
96324,1,1
63557,3,3
30789,5,5
63556,1,1
96328,2,2
129099,1,1
129107,1,1
30803,18,15
30804,11,11
63575,1,1
63580,7,46
30815,23,23
63585,1,0
63594,4,4
63602,1,0
30836,52,52
129141,1,1
63613,15,14
63622,3,3
63630,28,27
96398,3,3
96404,1,1
63637,0,19
63642,18,18
63658,39,39
63668,3,3
63674,18,18
96442,3,3
96444,7,7
30908,1,1
30911,12,12
63682,17,17
30916,17,18
63690,17,18
63700,20,20
30932,25,25
63706,17,17
63718,17,16
30953,3,3
30954,2,2
63732,1,1
63734,2,2
63741,1,0
63745,17,17
63757,25,25
63759,1,1
63781,21,20
96551,5,5
31016,1,1
31021,1,1
63796,28,28
63797,9,9
96573,41,41
96590,27,27
63823,28,28
31058,1,1
63827,4,4
63832,43,43
63833,23,21
31065,5,5
31074,66,66
63848,18,19
31085,25,25
63856,22,31
63857,23,23
129395,78,78
129396,130,130
31096,1,1
31097,1,1
31105,25,25
63874,4,4
31110,13,0
63885,23,23
31121,31,31
31125,8,8
31126,8,8
31128,25,25
63900,39,39
31136,5,5
129452,35,35
96692,3,3
63927,19,19
63930,18,19
129474,2,2
31178,1,1
31181,5,5
63950,1,1
63953,18,18
31185,45,45
31186,19,19
63958,22,22
31193,21,21
31194,28,28
129497,1,1
129498,1,1
129501,7,7
63967,1,3
63969,26,26
31203,10,10
63972,1,4
63973,1,9
129516,2,2
31212,1,1
63982,38,38
31226,18,18
64013,1,1
31248,2,2
96787,1,1
64023,1,1
64027,66,29
31259,12,12
31261,1,0
64035,4,4
64037,26,26
31270,9,3
31274,12,12
31283,0,3
64052,37,37
96824,2,2
64060,6,6
64061,15,15
96839,45,45
64072,3,3
31305,2,2
64088,17,18
31320,12,12
64095,6,6
64097,9,9
64104,20,20
129641,7,7
31338,5,5
64110,3,1
64114,3,3
96882,14,14
31348,8,8
64117,20,20
96885,3,3
64122,64,64
64130,18,18
64135,44,33
31371,45,45
31378,1,1
31393,4,4
31394,44,44
129697,0,1
129698,2,0
64169,2,2
64170,22,24
96938,14,18
64172,23,22
31404,12,12
64174,16,16
96942,1,1
129717,36,36
31416,21,17
31417,18,22
31419,23,37
31424,15,15
31425,11,12
64197,1,1
96968,45,45
96981,17,17
129750,2,1
64215,8,8
31445,2,2
64219,39,39
31456,12,12
31463,1,1
31464,1,0
31465,2,2
64241,2,2
64243,9,9
31476,12,12
97011,1,1
31486,1,1
129792,2,5
31492,12,12
31495,5,2
31498,2,2
64267,25,25
31503,5,5
64272,38,38
31506,3,3
64275,29,33
64279,0,1
64284,5,5
31518,12,12
97059,7,7
64291,2,2
64299,34,34
64303,9,9
31550,1,1
31555,5,5
31564,1,1
31567,12,12
64342,1,1
31577,26,26
31578,9,9
31581,9,9
64350,39,39
31584,3,3
97137,2,2
31602,1,1
31603,1,1
31606,45,45
97143,3,3
64377,2,2
64380,9,9
64381,18,18
64383,9,9
64387,9,9
31619,0,1
64392,13,13
31625,1,1
129933,7,7
64410,19,19
31645,1,1
31649,4,4
31651,2,2
64420,35,28
64426,2,2
64427,2,2
64436,2,2
31672,23,23
64442,2,2
64443,2,2
64448,3,3
64452,2,0
64453,6,6
64454,6,6
129992,2,2
64458,1,1
31692,5,5
64461,6,6
64462,1,1
64463,0,2
31698,13,12
64469,53,53
64472,19,19
31706,4,4
31713,5,5
64488,15,15
31727,1,1
64504,8,8
64508,5,5
31740,1,1
31745,7,7
31746,6,6
64519,6,6
130056,5,5
31761,22,22
31769,46,46
31773,6,6
64542,39,39
31776,7,7
31777,12,12
130086,9,9
64554,5,6
97322,1,1
31794,14,14
31796,2,2
31798,38,38
64571,9,14
31809,5,5
97350,6,6
31816,38,38
31817,49,53
31818,101,101
64587,50,50
31819,48,48
64589,3,3
64591,9,9
31824,6,6
64596,50,50
64601,7,7
64605,55,55
31840,2,2
64610,17,17
31844,22,22
130149,35,35
31847,5,5
130153,7,7
64622,16,16
31859,53,54
64630,48,48
97400,15,15
64635,9,9
31875,1,1
64645,54,54
64648,6,6
64650,60,60
64653,48,48
130190,4,4
64655,3,3
97423,1,1
64660,9,8
31893,4,4
31894,4,4
31892,1,1
64663,1,1
64665,13,13
97435,3,3
64670,51,49
31909,6,6
31913,5,5
31916,1,1
64687,2,2
64692,10,10
31936,18,18
31938,22,22
64707,0,1
64709,3,3
64710,3,3
64717,4,4
64720,5,5
64723,12,12
31956,22,23
64728,17,17
31966,7,7
130273,7,7
64739,15,15
64740,15,15
31973,1,1
64751,56,55
97522,1,1
64757,64,64
64758,25,25
64759,3,3
130298,2,2
31997,1,1
130302,6,6
64768,2,0
64771,38,38
64773,10,10
64778,6,6
32010,24,24
64779,7,7
64782,10,10
97550,2,2
64786,5,5
130327,1,1
64797,4,4
64801,22,22
32040,13,16
64811,1,1
32044,1,1
64812,1,1
64819,2,2
64827,33,33
32063,3,3
64832,1,1
97602,3,3
32068,2,2
32069,2,2
64841,15,15
32074,23,23
97611,17,17
32075,2,2
32077,2,2
32073,1,1
64851,8,8
32086,14,14
64856,7,7
64861,5,5
97630,4,4
32094,2,0
130406,1,1
32108,1,1
97646,1,1
64886,1,1
130426,9,9
32123,2,2
64894,3,3
32129,7,7
64902,3,5
64904,5,5
32137,2,2
97675,1,1
32141,22,22
64910,1,1
64915,5,0
32149,3,3
32153,16,18
97698,68,72
64937,5,5
32175,3,3
64945,2,2
32180,10,10
64949,5,5
97719,8,8
64954,3,3
64958,2,2
130500,2,2
64965,1,1
32200,6,6
97738,22,22
32207,3,3
32210,55,55
97746,16,16
64985,18,18
64986,18,18
32221,1,1
130529,56,56
64995,3,3
130532,4,4
32227,1,1
32231,11,11
65001,3,3
32236,1,1
32240,18,18
65008,3,3
32241,1,1
65015,10,10
130553,1,1
65019,2,2
32254,1,1
65028,7,7
32262,6,6
32263,1,1
65033,1,1
32266,23,23
32277,1,1
32281,7,7
65049,8,8
65053,2,2
32286,1,1
65059,7,7
32297,0,1
97837,3,3
32302,6,6
97841,2,2
65075,2,2
32308,18,2
130616,7,7
65084,10,7
32318,10,10
32319,1,1
65087,1,1
65090,1,1
32324,61,61
32328,2,2
130635,4,4
130636,4,4
32331,10,10
32334,9,9
65104,8,8
65115,2,2
32350,2,1
32358,3,3
32362,3,3
32366,10,11
32368,19,19
32371,1,1
65140,5,5
97913,51,51
32378,1,1
65147,4,4
32386,4,4
97925,16,16
32396,45,45
65168,1,1
130706,2,2
65170,18,18
32404,21,21
65173,6,6
65174,6,6
65171,7,7
65172,7,7
32406,1,1
32412,2,2
97952,3,1
65188,1,1
32428,4,4
97968,3,3
65202,40,40
32438,17,17
65211,19,43
32446,10,10
65219,16,16
65228,15,15
32463,1,1
65234,7,7
32467,7,7
32470,2,2
65248,14,14
32480,2,2
32481,2,2
65252,9,9
32489,7,7
98030,15,15
65263,3,6
32494,24,23
32497,8,8
65268,18,18
32502,1,1
65271,14,17
65274,28,29
98045,5,5
65281,71,58
32517,5,5
65286,21,21
32525,3,3
65294,4,4
32529,1,0
65301,15,15
32534,101,101
32535,5,5
32537,27,26
65307,43,43
32540,23,23
98077,8,7
65310,13,13
32543,2,2
65314,26,26
65316,41,41
65319,28,28
32556,14,14
32557,14,14
32560,1,1
32561,7,7
32565,18,18
32566,16,16
65337,0,1
65338,4,4
32571,2,2
65348,1,1
130886,0,1
65352,28,28
130888,1,1
32587,167,167
65356,13,13
98129,52,53
65364,13,13
130903,1,1
65376,19,19
98146,27,27
32610,1,1
65382,9,11
32618,82,82
65387,11,11
32620,21,21
32625,23,23
65394,29,29
32628,5,5
65397,11,11
65399,3,3
65407,6,6
65410,10,10
32644,21,21
65415,6,6
32652,0,2
65423,15,15
32656,2,2
65431,13,13
32664,21,21
130971,73,73
65435,1,1
65443,77,78
65446,45,45
65450,45,45
65453,12,12
65457,33,33
65461,22,19
65462,7,7
131000,9,9
65470,53,53
65473,4,5
65479,42,42
65498,19,19
32733,3,3
65501,28,28
65502,28,28
32740,29,29
65509,10,10
65517,14,14
65519,43,43
32751,2,2
65522,27,27
32754,1,2
32756,2,2
65529,60,60
32762,5,4
131069,56,56
65534,19,19
